match_id,server,returner,row,pts,pl1_won,pl1_winners,pl1_forced,pl1_unforced,pl2_won,pl2_winners,pl2_forced,pl2_unforced
20260521-M-Roland_Garros-Q3-Jesper_De_Jong-Michael_Zheng,Jesper De Jong,Michael Zheng,Total,141,64,24,19,21,77,28,24,19
20260521-M-Roland_Garros-Q3-Jesper_De_Jong-Michael_Zheng,Jesper De Jong,Michael Zheng,1-3,72,37,10,16,11,35,10,10,9
20260521-M-Roland_Garros-Q3-Jesper_De_Jong-Michael_Zheng,Jesper De Jong,Michael Zheng,4-6,30,17,9,2,2,13,3,8,6
20260521-M-Roland_Garros-Q3-Jesper_De_Jong-Michael_Zheng,Jesper De Jong,Michael Zheng,7-9,25,7,4,1,4,18,8,6,2
20260521-M-Roland_Garros-Q3-Jesper_De_Jong-Michael_Zheng,Jesper De Jong,Michael Zheng,10,14,3,1,0,4,11,7,0,2
20260521-M-Roland_Garros-Q3-Jesper_De_Jong-Michael_Zheng,Jesper De Jong,Michael Zheng,1-3-1,46,31,10,15,6,15,1,4,6
20260521-M-Roland_Garros-Q3-Jesper_De_Jong-Michael_Zheng,Jesper De Jong,Michael Zheng,4-6-1,14,8,6,0,1,6,0,5,2
20260521-M-Roland_Garros-Q3-Jesper_De_Jong-Michael_Zheng,Jesper De Jong,Michael Zheng,7-9-1,11,5,3,1,1,6,3,2,1
20260521-M-Roland_Garros-Q3-Jesper_De_Jong-Michael_Zheng,Jesper De Jong,Michael Zheng,10-1,9,2,0,0,3,7,4,0,2
20260521-M-Roland_Garros-Q3-Jesper_De_Jong-Michael_Zheng,Michael Zheng,Jesper De Jong,1-3-2,26,20,9,6,3,6,0,1,5
20260521-M-Roland_Garros-Q3-Jesper_De_Jong-Michael_Zheng,Michael Zheng,Jesper De Jong,4-6-2,16,7,3,3,4,9,3,2,1
20260521-M-Roland_Garros-Q3-Jesper_De_Jong-Michael_Zheng,Michael Zheng,Jesper De Jong,7-9-2,14,12,5,4,1,2,1,0,3
20260521-M-Roland_Garros-Q3-Jesper_De_Jong-Michael_Zheng,Michael Zheng,Jesper De Jong,10-2,5,4,3,0,0,1,1,0,1
20260517-M-Rome_Masters-F-Casper_Ruud-Jannik_Sinner,Casper Ruud,Jannik Sinner,Total,119,53,22,13,20,66,27,17,18
20260517-M-Rome_Masters-F-Casper_Ruud-Jannik_Sinner,Casper Ruud,Jannik Sinner,1-3,57,22,9,7,8,35,11,14,6
20260517-M-Rome_Masters-F-Casper_Ruud-Jannik_Sinner,Casper Ruud,Jannik Sinner,4-6,29,16,6,5,5,13,6,2,5
20260517-M-Rome_Masters-F-Casper_Ruud-Jannik_Sinner,Casper Ruud,Jannik Sinner,7-9,15,6,2,0,4,9,4,1,4
20260517-M-Rome_Masters-F-Casper_Ruud-Jannik_Sinner,Casper Ruud,Jannik Sinner,10,18,9,5,1,3,9,6,0,3
20260517-M-Rome_Masters-F-Casper_Ruud-Jannik_Sinner,Casper Ruud,Jannik Sinner,1-3-1,30,20,9,6,7,10,0,1,5
20260517-M-Rome_Masters-F-Casper_Ruud-Jannik_Sinner,Casper Ruud,Jannik Sinner,4-6-1,20,10,5,4,4,10,4,2,1
20260517-M-Rome_Masters-F-Casper_Ruud-Jannik_Sinner,Casper Ruud,Jannik Sinner,7-9-1,6,4,2,0,1,2,1,0,2
20260517-M-Rome_Masters-F-Casper_Ruud-Jannik_Sinner,Casper Ruud,Jannik Sinner,10-1,8,3,1,0,2,5,3,0,2
20260517-M-Rome_Masters-F-Casper_Ruud-Jannik_Sinner,Jannik Sinner,Casper Ruud,1-3-2,27,25,11,13,1,2,0,1,1
20260517-M-Rome_Masters-F-Casper_Ruud-Jannik_Sinner,Jannik Sinner,Casper Ruud,4-6-2,9,3,2,0,4,6,1,1,1
20260517-M-Rome_Masters-F-Casper_Ruud-Jannik_Sinner,Jannik Sinner,Casper Ruud,7-9-2,9,7,3,1,2,2,0,0,3
20260517-M-Rome_Masters-F-Casper_Ruud-Jannik_Sinner,Jannik Sinner,Casper Ruud,10-2,10,4,3,0,1,6,4,1,1
20260511-M-Rome_Masters-R16-Rafael_Jodar-Learner_Tien,Rafael Jodar,Learner Tien,Total,102,60,10,22,19,42,6,17,24
20260511-M-Rome_Masters-R16-Rafael_Jodar-Learner_Tien,Rafael Jodar,Learner Tien,1-3,56,31,4,16,8,25,5,12,7
20260511-M-Rome_Masters-R16-Rafael_Jodar-Learner_Tien,Rafael Jodar,Learner Tien,4-6,28,16,4,4,9,12,0,3,8
20260511-M-Rome_Masters-R16-Rafael_Jodar-Learner_Tien,Rafael Jodar,Learner Tien,7-9,9,7,1,1,1,2,1,0,5
20260511-M-Rome_Masters-R16-Rafael_Jodar-Learner_Tien,Rafael Jodar,Learner Tien,10,9,6,1,1,1,3,0,2,4
20260511-M-Rome_Masters-R16-Rafael_Jodar-Learner_Tien,Rafael Jodar,Learner Tien,1-3-1,25,21,3,12,1,4,1,2,6
20260511-M-Rome_Masters-R16-Rafael_Jodar-Learner_Tien,Rafael Jodar,Learner Tien,4-6-1,15,6,4,1,7,9,0,2,1
20260511-M-Rome_Masters-R16-Rafael_Jodar-Learner_Tien,Rafael Jodar,Learner Tien,7-9-1,6,5,0,1,0,1,1,0,4
20260511-M-Rome_Masters-R16-Rafael_Jodar-Learner_Tien,Rafael Jodar,Learner Tien,10-1,4,2,0,0,1,2,0,1,2
20260511-M-Rome_Masters-R16-Rafael_Jodar-Learner_Tien,Learner Tien,Rafael Jodar,1-3-2,31,21,4,10,1,10,1,4,7
20260511-M-Rome_Masters-R16-Rafael_Jodar-Learner_Tien,Learner Tien,Rafael Jodar,4-6-2,13,3,0,1,7,10,0,3,2
20260511-M-Rome_Masters-R16-Rafael_Jodar-Learner_Tien,Learner Tien,Rafael Jodar,7-9-2,3,1,0,0,1,2,1,0,1
20260511-M-Rome_Masters-R16-Rafael_Jodar-Learner_Tien,Learner Tien,Rafael Jodar,10-2,5,1,0,1,2,4,1,1,0
20260507-M-Rome_Masters-R128-Stefanos_Tsitsipas-Tomas_Machac,Stefanos Tsitsipas,Tomas Machac,Total,136,66,27,23,28,70,19,22,14
20260507-M-Rome_Masters-R128-Stefanos_Tsitsipas-Tomas_Machac,Stefanos Tsitsipas,Tomas Machac,1-3,79,40,15,17,9,39,8,21,6
20260507-M-Rome_Masters-R128-Stefanos_Tsitsipas-Tomas_Machac,Stefanos Tsitsipas,Tomas Machac,4-6,32,17,7,3,8,15,6,1,7
20260507-M-Rome_Masters-R128-Stefanos_Tsitsipas-Tomas_Machac,Stefanos Tsitsipas,Tomas Machac,7-9,17,7,4,2,7,10,3,0,1
20260507-M-Rome_Masters-R128-Stefanos_Tsitsipas-Tomas_Machac,Stefanos Tsitsipas,Tomas Machac,10,8,2,1,1,4,6,2,0,0
20260507-M-Rome_Masters-R128-Stefanos_Tsitsipas-Tomas_Machac,Stefanos Tsitsipas,Tomas Machac,1-3-1,41,34,15,15,4,7,1,1,4
20260507-M-Rome_Masters-R128-Stefanos_Tsitsipas-Tomas_Machac,Stefanos Tsitsipas,Tomas Machac,4-6-1,19,7,4,3,7,12,4,1,0
20260507-M-Rome_Masters-R128-Stefanos_Tsitsipas-Tomas_Machac,Stefanos Tsitsipas,Tomas Machac,7-9-1,6,6,3,2,0,0,0,0,1
20260507-M-Rome_Masters-R128-Stefanos_Tsitsipas-Tomas_Machac,Stefanos Tsitsipas,Tomas Machac,10-1,3,0,0,0,2,3,1,0,0
20260507-M-Rome_Masters-R128-Stefanos_Tsitsipas-Tomas_Machac,Tomas Machac,Stefanos Tsitsipas,1-3-2,38,32,7,20,2,6,0,2,5
20260507-M-Rome_Masters-R128-Stefanos_Tsitsipas-Tomas_Machac,Tomas Machac,Stefanos Tsitsipas,4-6-2,13,3,2,0,7,10,3,0,1
20260507-M-Rome_Masters-R128-Stefanos_Tsitsipas-Tomas_Machac,Tomas Machac,Stefanos Tsitsipas,7-9-2,11,10,3,0,0,1,1,0,7
20260507-M-Rome_Masters-R128-Stefanos_Tsitsipas-Tomas_Machac,Tomas Machac,Stefanos Tsitsipas,10-2,5,3,1,0,0,2,1,1,2
20260503-M-Madrid_Masters-F-Jannik_Sinner-Alexander_Zverev,Jannik Sinner,Alexander Zverev,Total,74,51,19,13,4,23,10,8,18
20260503-M-Madrid_Masters-F-Jannik_Sinner-Alexander_Zverev,Jannik Sinner,Alexander Zverev,1-3,49,35,13,11,1,14,5,7,10
20260503-M-Madrid_Masters-F-Jannik_Sinner-Alexander_Zverev,Jannik Sinner,Alexander Zverev,4-6,14,9,3,2,1,5,4,0,4
20260503-M-Madrid_Masters-F-Jannik_Sinner-Alexander_Zverev,Jannik Sinner,Alexander Zverev,7-9,5,4,1,0,0,1,1,0,3
20260503-M-Madrid_Masters-F-Jannik_Sinner-Alexander_Zverev,Jannik Sinner,Alexander Zverev,10,6,3,2,0,2,3,0,1,1
20260503-M-Madrid_Masters-F-Jannik_Sinner-Alexander_Zverev,Jannik Sinner,Alexander Zverev,1-3-1,29,27,13,9,1,2,0,0,5
20260503-M-Madrid_Masters-F-Jannik_Sinner-Alexander_Zverev,Jannik Sinner,Alexander Zverev,4-6-1,6,3,2,0,1,3,2,0,1
20260503-M-Madrid_Masters-F-Jannik_Sinner-Alexander_Zverev,Jannik Sinner,Alexander Zverev,7-9-1,2,2,0,0,0,0,0,0,2
20260503-M-Madrid_Masters-F-Jannik_Sinner-Alexander_Zverev,Jannik Sinner,Alexander Zverev,10-1,2,0,0,0,1,2,0,1,0
20260503-M-Madrid_Masters-F-Jannik_Sinner-Alexander_Zverev,Alexander Zverev,Jannik Sinner,1-3-2,20,12,5,7,5,8,0,2,0
20260503-M-Madrid_Masters-F-Jannik_Sinner-Alexander_Zverev,Alexander Zverev,Jannik Sinner,4-6-2,8,2,2,0,3,6,1,2,0
20260503-M-Madrid_Masters-F-Jannik_Sinner-Alexander_Zverev,Alexander Zverev,Jannik Sinner,7-9-2,3,1,1,0,1,2,1,0,0
20260503-M-Madrid_Masters-F-Jannik_Sinner-Alexander_Zverev,Alexander Zverev,Jannik Sinner,10-2,4,1,0,0,1,3,2,0,1
20260501-M-Madrid_Masters-SF-Arthur_Fils-Jannik_Sinner,Arthur Fils,Jannik Sinner,Total,107,45,10,14,25,62,19,16,20
20260501-M-Madrid_Masters-SF-Arthur_Fils-Jannik_Sinner,Arthur Fils,Jannik Sinner,1-3,71,32,8,12,16,39,9,12,11
20260501-M-Madrid_Masters-SF-Arthur_Fils-Jannik_Sinner,Arthur Fils,Jannik Sinner,4-6,19,4,1,2,6,15,7,2,1
20260501-M-Madrid_Masters-SF-Arthur_Fils-Jannik_Sinner,Arthur Fils,Jannik Sinner,7-9,7,5,0,0,0,2,0,2,5
20260501-M-Madrid_Masters-SF-Arthur_Fils-Jannik_Sinner,Arthur Fils,Jannik Sinner,10,10,4,1,0,3,6,3,0,3
20260501-M-Madrid_Masters-SF-Arthur_Fils-Jannik_Sinner,Arthur Fils,Jannik Sinner,1-3-1,38,25,7,11,9,13,1,1,7
20260501-M-Madrid_Masters-SF-Arthur_Fils-Jannik_Sinner,Arthur Fils,Jannik Sinner,4-6-1,13,3,1,2,4,10,4,2,0
20260501-M-Madrid_Masters-SF-Arthur_Fils-Jannik_Sinner,Arthur Fils,Jannik Sinner,7-9-1,4,4,0,0,0,0,0,0,4
20260501-M-Madrid_Masters-SF-Arthur_Fils-Jannik_Sinner,Arthur Fils,Jannik Sinner,10-1,6,3,1,0,0,3,3,0,2
20260501-M-Madrid_Masters-SF-Arthur_Fils-Jannik_Sinner,Jannik Sinner,Arthur Fils,1-3-2,33,26,8,11,4,7,1,1,7
20260501-M-Madrid_Masters-SF-Arthur_Fils-Jannik_Sinner,Jannik Sinner,Arthur Fils,4-6-2,6,5,3,0,1,1,0,0,2
20260501-M-Madrid_Masters-SF-Arthur_Fils-Jannik_Sinner,Jannik Sinner,Arthur Fils,7-9-2,3,2,0,2,1,1,0,0,0
20260501-M-Madrid_Masters-SF-Arthur_Fils-Jannik_Sinner,Jannik Sinner,Arthur Fils,10-2,4,3,0,0,1,1,0,0,3
20260430-M-Madrid_Masters-QF-Alexander_Zverev-Flavio_Cobolli,Alexander Zverev,Flavio Cobolli,Total,114,67,23,23,20,47,11,14,17
20260430-M-Madrid_Masters-QF-Alexander_Zverev-Flavio_Cobolli,Alexander Zverev,Flavio Cobolli,1-3,69,46,16,14,7,23,3,11,12
20260430-M-Madrid_Masters-QF-Alexander_Zverev-Flavio_Cobolli,Alexander Zverev,Flavio Cobolli,4-6,21,10,3,4,6,11,5,0,3
20260430-M-Madrid_Masters-QF-Alexander_Zverev-Flavio_Cobolli,Alexander Zverev,Flavio Cobolli,7-9,9,2,0,1,3,7,3,1,1
20260430-M-Madrid_Masters-QF-Alexander_Zverev-Flavio_Cobolli,Alexander Zverev,Flavio Cobolli,10,15,9,4,4,4,6,0,2,1
20260430-M-Madrid_Masters-QF-Alexander_Zverev-Flavio_Cobolli,Alexander Zverev,Flavio Cobolli,1-3-1,34,29,16,11,3,5,0,0,2
20260430-M-Madrid_Masters-QF-Alexander_Zverev-Flavio_Cobolli,Alexander Zverev,Flavio Cobolli,4-6-1,10,5,2,1,3,5,2,0,2
20260430-M-Madrid_Masters-QF-Alexander_Zverev-Flavio_Cobolli,Alexander Zverev,Flavio Cobolli,7-9-1,2,0,0,0,0,2,1,1,0
20260430-M-Madrid_Masters-QF-Alexander_Zverev-Flavio_Cobolli,Alexander Zverev,Flavio Cobolli,10-1,6,4,2,2,0,2,0,2,0
20260430-M-Madrid_Masters-QF-Alexander_Zverev-Flavio_Cobolli,Flavio Cobolli,Alexander Zverev,1-3-2,35,18,3,11,10,17,0,3,4
20260430-M-Madrid_Masters-QF-Alexander_Zverev-Flavio_Cobolli,Flavio Cobolli,Alexander Zverev,4-6-2,11,6,3,0,1,5,1,3,3
20260430-M-Madrid_Masters-QF-Alexander_Zverev-Flavio_Cobolli,Flavio Cobolli,Alexander Zverev,7-9-2,7,5,2,0,1,2,0,1,3
20260430-M-Madrid_Masters-QF-Alexander_Zverev-Flavio_Cobolli,Flavio Cobolli,Alexander Zverev,10-2,9,4,0,0,1,5,2,2,4
20260429-M-Madrid_Masters-QF-Rafael_Jodar-Jannik_Sinner,Rafael Jodar,Jannik Sinner,Total,151,65,22,15,33,86,30,22,26
20260429-M-Madrid_Masters-QF-Rafael_Jodar-Jannik_Sinner,Rafael Jodar,Jannik Sinner,1-3,84,39,11,13,15,45,14,15,13
20260429-M-Madrid_Masters-QF-Rafael_Jodar-Jannik_Sinner,Rafael Jodar,Jannik Sinner,4-6,42,19,7,2,9,23,8,6,10
20260429-M-Madrid_Masters-QF-Rafael_Jodar-Jannik_Sinner,Rafael Jodar,Jannik Sinner,7-9,16,5,2,0,4,11,6,1,3
20260429-M-Madrid_Masters-QF-Rafael_Jodar-Jannik_Sinner,Rafael Jodar,Jannik Sinner,10,9,2,2,0,5,7,2,0,0
20260429-M-Madrid_Masters-QF-Rafael_Jodar-Jannik_Sinner,Rafael Jodar,Jannik Sinner,1-3-1,40,30,10,12,7,10,0,2,8
20260429-M-Madrid_Masters-QF-Rafael_Jodar-Jannik_Sinner,Rafael Jodar,Jannik Sinner,4-6-1,19,6,2,1,7,13,3,3,3
20260429-M-Madrid_Masters-QF-Rafael_Jodar-Jannik_Sinner,Rafael Jodar,Jannik Sinner,7-9-1,11,5,2,0,4,6,2,0,3
20260429-M-Madrid_Masters-QF-Rafael_Jodar-Jannik_Sinner,Rafael Jodar,Jannik Sinner,10-1,3,0,0,0,3,3,0,0,0
20260429-M-Madrid_Masters-QF-Rafael_Jodar-Jannik_Sinner,Jannik Sinner,Rafael Jodar,1-3-2,44,35,14,13,5,9,1,1,8
20260429-M-Madrid_Masters-QF-Rafael_Jodar-Jannik_Sinner,Jannik Sinner,Rafael Jodar,4-6-2,23,10,5,3,7,13,5,1,2
20260429-M-Madrid_Masters-QF-Rafael_Jodar-Jannik_Sinner,Jannik Sinner,Rafael Jodar,7-9-2,5,5,4,1,0,0,0,0,0
20260429-M-Madrid_Masters-QF-Rafael_Jodar-Jannik_Sinner,Jannik Sinner,Rafael Jodar,10-2,6,4,2,0,0,2,2,0,2
20260429-M-Madrid_Masters-QF-Arthur_Fils-Jiri_Lehecka,Arthur Fils,Jiri Lehecka,Total,105,58,11,22,15,47,15,15,25
20260429-M-Madrid_Masters-QF-Arthur_Fils-Jiri_Lehecka,Arthur Fils,Jiri Lehecka,1-3,67,39,7,16,6,28,11,9,16
20260429-M-Madrid_Masters-QF-Arthur_Fils-Jiri_Lehecka,Arthur Fils,Jiri Lehecka,4-6,15,7,1,3,3,8,1,4,3
20260429-M-Madrid_Masters-QF-Arthur_Fils-Jiri_Lehecka,Arthur Fils,Jiri Lehecka,7-9,11,4,2,1,3,7,2,2,1
20260429-M-Madrid_Masters-QF-Arthur_Fils-Jiri_Lehecka,Arthur Fils,Jiri Lehecka,10,12,8,1,2,3,4,1,0,5
20260429-M-Madrid_Masters-QF-Arthur_Fils-Jiri_Lehecka,Arthur Fils,Jiri Lehecka,1-3-1,35,30,7,14,3,5,0,0,9
20260429-M-Madrid_Masters-QF-Arthur_Fils-Jiri_Lehecka,Arthur Fils,Jiri Lehecka,4-6-1,6,1,0,1,2,5,0,3,0
20260429-M-Madrid_Masters-QF-Arthur_Fils-Jiri_Lehecka,Arthur Fils,Jiri Lehecka,7-9-1,4,3,1,1,0,1,1,0,1
20260429-M-Madrid_Masters-QF-Arthur_Fils-Jiri_Lehecka,Arthur Fils,Jiri Lehecka,10-1,8,6,1,2,2,2,0,0,3
20260429-M-Madrid_Masters-QF-Arthur_Fils-Jiri_Lehecka,Jiri Lehecka,Arthur Fils,1-3-2,32,23,11,9,7,9,0,2,3
20260429-M-Madrid_Masters-QF-Arthur_Fils-Jiri_Lehecka,Jiri Lehecka,Arthur Fils,4-6-2,9,3,1,1,3,6,1,2,1
20260429-M-Madrid_Masters-QF-Arthur_Fils-Jiri_Lehecka,Jiri Lehecka,Arthur Fils,7-9-2,7,6,1,2,0,1,1,0,3
20260429-M-Madrid_Masters-QF-Arthur_Fils-Jiri_Lehecka,Jiri Lehecka,Arthur Fils,10-2,4,2,1,0,2,2,0,0,1
20260428-M-Madrid_Masters-R16-Casper_Ruud-Stefanos_Tsitsipas,Casper Ruud,Stefanos Tsitsipas,Total,246,132,35,46,30,114,41,40,47
20260428-M-Madrid_Masters-R16-Casper_Ruud-Stefanos_Tsitsipas,Casper Ruud,Stefanos Tsitsipas,1-3,164,88,17,38,20,76,26,27,29
20260428-M-Madrid_Masters-R16-Casper_Ruud-Stefanos_Tsitsipas,Casper Ruud,Stefanos Tsitsipas,4-6,50,26,10,4,7,24,11,6,12
20260428-M-Madrid_Masters-R16-Casper_Ruud-Stefanos_Tsitsipas,Casper Ruud,Stefanos Tsitsipas,7-9,22,12,4,4,3,10,2,5,4
20260428-M-Madrid_Masters-R16-Casper_Ruud-Stefanos_Tsitsipas,Casper Ruud,Stefanos Tsitsipas,10,10,6,4,0,0,4,2,2,2
20260428-M-Madrid_Masters-R16-Casper_Ruud-Stefanos_Tsitsipas,Casper Ruud,Stefanos Tsitsipas,1-3-1,74,61,13,37,7,13,0,3,11
20260428-M-Madrid_Masters-R16-Casper_Ruud-Stefanos_Tsitsipas,Casper Ruud,Stefanos Tsitsipas,4-6-1,16,11,5,1,4,5,1,0,5
20260428-M-Madrid_Masters-R16-Casper_Ruud-Stefanos_Tsitsipas,Casper Ruud,Stefanos Tsitsipas,7-9-1,10,8,2,3,0,2,1,1,3
20260428-M-Madrid_Masters-R16-Casper_Ruud-Stefanos_Tsitsipas,Casper Ruud,Stefanos Tsitsipas,10-1,5,2,0,0,0,3,2,1,2
20260428-M-Madrid_Masters-R16-Casper_Ruud-Stefanos_Tsitsipas,Stefanos Tsitsipas,Casper Ruud,1-3-2,90,63,26,24,18,27,4,1,13
20260428-M-Madrid_Masters-R16-Casper_Ruud-Stefanos_Tsitsipas,Stefanos Tsitsipas,Casper Ruud,4-6-2,34,19,10,6,7,15,5,3,3
20260428-M-Madrid_Masters-R16-Casper_Ruud-Stefanos_Tsitsipas,Stefanos Tsitsipas,Casper Ruud,7-9-2,12,8,1,4,1,4,2,1,3
20260428-M-Madrid_Masters-R16-Casper_Ruud-Stefanos_Tsitsipas,Stefanos Tsitsipas,Casper Ruud,10-2,5,1,0,1,0,4,4,0,0
20260428-M-Madrid_Masters-R16-Arthur_Fils-Tomas_Martin_Etcheverry,Arthur Fils,Tomas Martin Etcheverry,Total,115,63,26,16,22,52,15,14,19
20260428-M-Madrid_Masters-R16-Arthur_Fils-Tomas_Martin_Etcheverry,Arthur Fils,Tomas Martin Etcheverry,1-3,66,37,10,13,10,29,9,9,12
20260428-M-Madrid_Masters-R16-Arthur_Fils-Tomas_Martin_Etcheverry,Arthur Fils,Tomas Martin Etcheverry,4-6,21,11,8,2,5,10,3,2,1
20260428-M-Madrid_Masters-R16-Arthur_Fils-Tomas_Martin_Etcheverry,Arthur Fils,Tomas Martin Etcheverry,7-9,15,10,5,1,2,5,1,2,4
20260428-M-Madrid_Masters-R16-Arthur_Fils-Tomas_Martin_Etcheverry,Arthur Fils,Tomas Martin Etcheverry,10,13,5,3,0,5,8,2,1,2
20260428-M-Madrid_Masters-R16-Arthur_Fils-Tomas_Martin_Etcheverry,Arthur Fils,Tomas Martin Etcheverry,1-3-1,40,32,10,12,4,8,2,1,10
20260428-M-Madrid_Masters-R16-Arthur_Fils-Tomas_Martin_Etcheverry,Arthur Fils,Tomas Martin Etcheverry,4-6-1,14,6,6,0,4,8,3,1,0
20260428-M-Madrid_Masters-R16-Arthur_Fils-Tomas_Martin_Etcheverry,Arthur Fils,Tomas Martin Etcheverry,7-9-1,7,6,4,1,0,1,0,1,1
20260428-M-Madrid_Masters-R16-Arthur_Fils-Tomas_Martin_Etcheverry,Arthur Fils,Tomas Martin Etcheverry,10-1,2,1,1,0,1,1,0,0,0
20260428-M-Madrid_Masters-R16-Arthur_Fils-Tomas_Martin_Etcheverry,Tomas Martin Etcheverry,Arthur Fils,1-3-2,26,21,7,8,2,5,0,1,6
20260428-M-Madrid_Masters-R16-Arthur_Fils-Tomas_Martin_Etcheverry,Tomas Martin Etcheverry,Arthur Fils,4-6-2,7,2,0,1,1,5,2,2,1
20260428-M-Madrid_Masters-R16-Arthur_Fils-Tomas_Martin_Etcheverry,Tomas Martin Etcheverry,Arthur Fils,7-9-2,8,4,1,1,3,4,1,0,2
20260428-M-Madrid_Masters-R16-Arthur_Fils-Tomas_Martin_Etcheverry,Tomas Martin Etcheverry,Arthur Fils,10-2,11,7,2,1,2,4,2,0,4
20260426-M-Madrid_Masters-R32-Joao_Fonseca-Rafael_Jodar,Joao Fonseca,Rafael Jodar,Total,179,87,21,31,26,92,29,35,34
20260426-M-Madrid_Masters-R32-Joao_Fonseca-Rafael_Jodar,Joao Fonseca,Rafael Jodar,1-3,120,59,12,25,14,61,15,30,21
20260426-M-Madrid_Masters-R32-Joao_Fonseca-Rafael_Jodar,Joao Fonseca,Rafael Jodar,4-6,39,17,3,5,8,22,10,4,9
20260426-M-Madrid_Masters-R32-Joao_Fonseca-Rafael_Jodar,Joao Fonseca,Rafael Jodar,7-9,11,6,3,0,2,5,2,1,3
20260426-M-Madrid_Masters-R32-Joao_Fonseca-Rafael_Jodar,Joao Fonseca,Rafael Jodar,10,9,5,3,1,2,4,2,0,1
20260426-M-Madrid_Masters-R32-Joao_Fonseca-Rafael_Jodar,Joao Fonseca,Rafael Jodar,1-3-1,56,43,10,23,4,13,2,5,10
20260426-M-Madrid_Masters-R32-Joao_Fonseca-Rafael_Jodar,Joao Fonseca,Rafael Jodar,4-6-1,20,8,0,4,5,12,7,0,4
20260426-M-Madrid_Masters-R32-Joao_Fonseca-Rafael_Jodar,Joao Fonseca,Rafael Jodar,7-9-1,5,4,3,0,0,1,1,0,1
20260426-M-Madrid_Masters-R32-Joao_Fonseca-Rafael_Jodar,Joao Fonseca,Rafael Jodar,10-1,2,0,0,0,1,2,1,0,0
20260426-M-Madrid_Masters-R32-Joao_Fonseca-Rafael_Jodar,Rafael Jodar,Joao Fonseca,1-3-2,64,48,13,25,11,16,2,2,10
20260426-M-Madrid_Masters-R32-Joao_Fonseca-Rafael_Jodar,Rafael Jodar,Joao Fonseca,4-6-2,19,10,3,4,5,9,3,1,3
20260426-M-Madrid_Masters-R32-Joao_Fonseca-Rafael_Jodar,Rafael Jodar,Joao Fonseca,7-9-2,6,4,1,1,2,2,0,0,2
20260426-M-Madrid_Masters-R32-Joao_Fonseca-Rafael_Jodar,Rafael Jodar,Joao Fonseca,10-2,7,2,1,0,1,5,3,1,1
20260424-M-Madrid_Masters-R64-Rafael_Jodar-Alex_De_Minaur,Rafael Jodar,Alex De Minaur,Total,108,64,17,22,22,44,2,19,23
20260424-M-Madrid_Masters-R64-Rafael_Jodar-Alex_De_Minaur,Rafael Jodar,Alex De Minaur,1-3,66,37,7,16,13,29,2,13,12
20260424-M-Madrid_Masters-R64-Rafael_Jodar-Alex_De_Minaur,Rafael Jodar,Alex De Minaur,4-6,25,14,5,3,6,11,0,5,6
20260424-M-Madrid_Masters-R64-Rafael_Jodar-Alex_De_Minaur,Rafael Jodar,Alex De Minaur,7-9,10,7,4,0,2,3,0,1,3
20260424-M-Madrid_Masters-R64-Rafael_Jodar-Alex_De_Minaur,Rafael Jodar,Alex De Minaur,10,7,6,1,3,1,1,0,0,2
20260424-M-Madrid_Masters-R64-Rafael_Jodar-Alex_De_Minaur,Rafael Jodar,Alex De Minaur,1-3-1,27,20,7,9,5,7,0,1,4
20260424-M-Madrid_Masters-R64-Rafael_Jodar-Alex_De_Minaur,Rafael Jodar,Alex De Minaur,4-6-1,14,5,1,1,5,9,0,4,3
20260424-M-Madrid_Masters-R64-Rafael_Jodar-Alex_De_Minaur,Rafael Jodar,Alex De Minaur,7-9-1,5,3,2,0,2,2,0,0,1
20260424-M-Madrid_Masters-R64-Rafael_Jodar-Alex_De_Minaur,Rafael Jodar,Alex De Minaur,10-1,3,2,0,1,1,1,0,0,1
20260424-M-Madrid_Masters-R64-Rafael_Jodar-Alex_De_Minaur,Alex De Minaur,Rafael Jodar,1-3-2,39,22,2,12,8,17,0,7,8
20260424-M-Madrid_Masters-R64-Rafael_Jodar-Alex_De_Minaur,Alex De Minaur,Rafael Jodar,4-6-2,11,2,0,1,3,9,4,2,1
20260424-M-Madrid_Masters-R64-Rafael_Jodar-Alex_De_Minaur,Alex De Minaur,Rafael Jodar,7-9-2,5,1,0,1,2,4,2,0,0
20260424-M-Madrid_Masters-R64-Rafael_Jodar-Alex_De_Minaur,Alex De Minaur,Rafael Jodar,10-2,4,0,0,0,1,4,1,2,0
20260422-M-Madrid_Masters-R128-Hubert_Hurkacz-Jaime_Faria,Hubert Hurkacz,Jaime Faria,Total,106,65,26,19,18,41,13,10,19
20260422-M-Madrid_Masters-R128-Hubert_Hurkacz-Jaime_Faria,Hubert Hurkacz,Jaime Faria,1-3,61,40,17,12,12,21,5,4,10
20260422-M-Madrid_Masters-R128-Hubert_Hurkacz-Jaime_Faria,Hubert Hurkacz,Jaime Faria,4-6,23,14,4,5,2,9,5,2,5
20260422-M-Madrid_Masters-R128-Hubert_Hurkacz-Jaime_Faria,Hubert Hurkacz,Jaime Faria,7-9,14,7,3,1,2,7,3,2,3
20260422-M-Madrid_Masters-R128-Hubert_Hurkacz-Jaime_Faria,Hubert Hurkacz,Jaime Faria,10,8,4,2,1,2,4,0,2,1
20260422-M-Madrid_Masters-R128-Hubert_Hurkacz-Jaime_Faria,Hubert Hurkacz,Jaime Faria,1-3-1,36,32,16,12,2,4,2,0,4
