match_id,server,returner,row,pts,pl1_won,pl1_winners,pl1_forced,pl1_unforced,pl2_won,pl2_winners,pl2_forced,pl2_unforced
20260524-W-Roland_Garros-R128-Mirra_Andreeva-Fiona_Ferro,Mirra Andreeva,Fiona Ferro,Total,105,61,18,21,18,44,11,11,22
20260524-W-Roland_Garros-R128-Mirra_Andreeva-Fiona_Ferro,Mirra Andreeva,Fiona Ferro,1-3,52,29,5,13,11,23,3,5,11
20260524-W-Roland_Garros-R128-Mirra_Andreeva-Fiona_Ferro,Mirra Andreeva,Fiona Ferro,4-6,24,15,4,5,4,9,4,1,6
20260524-W-Roland_Garros-R128-Mirra_Andreeva-Fiona_Ferro,Mirra Andreeva,Fiona Ferro,7-9,18,10,5,2,3,8,2,3,3
20260524-W-Roland_Garros-R128-Mirra_Andreeva-Fiona_Ferro,Mirra Andreeva,Fiona Ferro,10,11,7,4,1,0,4,2,2,2
20260524-W-Roland_Garros-R128-Mirra_Andreeva-Fiona_Ferro,Mirra Andreeva,Fiona Ferro,1-3-1,28,19,4,11,4,9,0,1,4
20260524-W-Roland_Garros-R128-Mirra_Andreeva-Fiona_Ferro,Mirra Andreeva,Fiona Ferro,4-6-1,13,7,1,4,4,6,2,0,2
20260524-W-Roland_Garros-R128-Mirra_Andreeva-Fiona_Ferro,Mirra Andreeva,Fiona Ferro,7-9-1,9,8,4,2,0,1,0,1,2
20260524-W-Roland_Garros-R128-Mirra_Andreeva-Fiona_Ferro,Mirra Andreeva,Fiona Ferro,10-1,6,3,1,1,0,3,1,2,1
20260524-W-Roland_Garros-R128-Mirra_Andreeva-Fiona_Ferro,Fiona Ferro,Mirra Andreeva,1-3-2,24,14,3,4,7,10,1,2,7
20260524-W-Roland_Garros-R128-Mirra_Andreeva-Fiona_Ferro,Fiona Ferro,Mirra Andreeva,4-6-2,11,3,2,1,4,8,3,1,0
20260524-W-Roland_Garros-R128-Mirra_Andreeva-Fiona_Ferro,Fiona Ferro,Mirra Andreeva,7-9-2,9,7,2,2,1,2,1,0,3
20260524-W-Roland_Garros-R128-Mirra_Andreeva-Fiona_Ferro,Fiona Ferro,Mirra Andreeva,10-2,5,1,1,0,1,4,3,0,0
20260512-W-Rome-QF-Coco_Gauff-Mirra_Andreeva,Coco Gauff,Mirra Andreeva,1-3-1,36,24,4,12,7,12,1,0,8
20260512-W-Rome-QF-Coco_Gauff-Mirra_Andreeva,Coco Gauff,Mirra Andreeva,Total,197,102,26,27,36,95,31,24,43
20260512-W-Rome-QF-Coco_Gauff-Mirra_Andreeva,Coco Gauff,Mirra Andreeva,1-3,79,38,4,13,16,41,8,13,15
20260512-W-Rome-QF-Coco_Gauff-Mirra_Andreeva,Coco Gauff,Mirra Andreeva,4-6,55,33,6,9,10,22,7,5,18
20260512-W-Rome-QF-Coco_Gauff-Mirra_Andreeva,Coco Gauff,Mirra Andreeva,7-9,36,19,9,3,4,17,10,3,7
20260512-W-Rome-QF-Coco_Gauff-Mirra_Andreeva,Coco Gauff,Mirra Andreeva,10,27,12,7,2,6,15,6,3,3
20260512-W-Rome-QF-Coco_Gauff-Mirra_Andreeva,Coco Gauff,Mirra Andreeva,4-6-1,24,8,3,3,8,16,6,2,2
20260512-W-Rome-QF-Coco_Gauff-Mirra_Andreeva,Coco Gauff,Mirra Andreeva,7-9-1,21,15,8,3,1,6,3,2,4
20260512-W-Rome-QF-Coco_Gauff-Mirra_Andreeva,Coco Gauff,Mirra Andreeva,10-1,12,4,3,0,3,8,4,1,1
20260512-W-Rome-QF-Coco_Gauff-Mirra_Andreeva,Mirra Andreeva,Coco Gauff,1-3-2,43,29,7,13,7,14,0,1,9
20260512-W-Rome-QF-Coco_Gauff-Mirra_Andreeva,Mirra Andreeva,Coco Gauff,4-6-2,31,6,1,3,16,25,3,6,2
20260512-W-Rome-QF-Coco_Gauff-Mirra_Andreeva,Mirra Andreeva,Coco Gauff,7-9-2,15,11,7,1,3,4,1,0,3
20260512-W-Rome-QF-Coco_Gauff-Mirra_Andreeva,Mirra Andreeva,Coco Gauff,10-2,15,7,2,2,2,8,4,2,3
20260511-W-Rome-R16-Mirra_Andreeva-Elise_Mertens,Mirra Andreeva,Elise Mertens,Total,111,63,23,11,17,48,14,14,25
20260511-W-Rome-R16-Mirra_Andreeva-Elise_Mertens,Mirra Andreeva,Elise Mertens,1-3,61,35,11,6,8,26,5,10,14
20260511-W-Rome-R16-Mirra_Andreeva-Elise_Mertens,Mirra Andreeva,Elise Mertens,4-6,27,15,7,4,6,12,5,1,4
20260511-W-Rome-R16-Mirra_Andreeva-Elise_Mertens,Mirra Andreeva,Elise Mertens,7-9,16,10,4,1,3,6,1,2,5
20260511-W-Rome-R16-Mirra_Andreeva-Elise_Mertens,Mirra Andreeva,Elise Mertens,10,7,3,1,0,0,4,3,1,2
20260511-W-Rome-R16-Mirra_Andreeva-Elise_Mertens,Mirra Andreeva,Elise Mertens,1-3-1,31,23,10,6,5,8,0,0,7
20260511-W-Rome-R16-Mirra_Andreeva-Elise_Mertens,Mirra Andreeva,Elise Mertens,4-6-1,12,5,4,1,3,7,3,1,0
20260511-W-Rome-R16-Mirra_Andreeva-Elise_Mertens,Mirra Andreeva,Elise Mertens,7-9-1,9,7,3,1,2,2,0,0,3
20260511-W-Rome-R16-Mirra_Andreeva-Elise_Mertens,Mirra Andreeva,Elise Mertens,10-1,4,2,1,0,0,2,1,1,1
20260511-W-Rome-R16-Mirra_Andreeva-Elise_Mertens,Elise Mertens,Mirra Andreeva,1-3-2,30,18,5,10,7,12,1,0,3
20260511-W-Rome-R16-Mirra_Andreeva-Elise_Mertens,Elise Mertens,Mirra Andreeva,4-6-2,15,5,2,0,4,10,3,3,3
20260511-W-Rome-R16-Mirra_Andreeva-Elise_Mertens,Elise Mertens,Mirra Andreeva,7-9-2,7,4,1,2,2,3,1,0,1
20260511-W-Rome-R16-Mirra_Andreeva-Elise_Mertens,Elise Mertens,Mirra Andreeva,10-2,3,2,2,0,1,1,0,0,0
20260509-W-Rome-R32-Mirra_Andreeva-Viktorija_Golubic,Mirra Andreeva,Viktorija Golubic,Total,171,98,41,28,37,73,19,14,28
20260509-W-Rome-R32-Mirra_Andreeva-Viktorija_Golubic,Mirra Andreeva,Viktorija Golubic,1-3,59,37,11,15,11,22,1,7,10
20260509-W-Rome-R32-Mirra_Andreeva-Viktorija_Golubic,Mirra Andreeva,Viktorija Golubic,4-6,54,31,15,6,14,23,6,3,10
20260509-W-Rome-R32-Mirra_Andreeva-Viktorija_Golubic,Mirra Andreeva,Viktorija Golubic,7-9,25,14,7,4,5,11,4,2,3
20260509-W-Rome-R32-Mirra_Andreeva-Viktorija_Golubic,Mirra Andreeva,Viktorija Golubic,10,33,16,8,3,7,17,8,2,5
20260509-W-Rome-R32-Mirra_Andreeva-Viktorija_Golubic,Mirra Andreeva,Viktorija Golubic,1-3-1,31,24,7,12,4,7,0,0,5
20260509-W-Rome-R32-Mirra_Andreeva-Viktorija_Golubic,Mirra Andreeva,Viktorija Golubic,4-6-1,32,16,11,2,10,16,3,3,3
20260509-W-Rome-R32-Mirra_Andreeva-Viktorija_Golubic,Mirra Andreeva,Viktorija Golubic,7-9-1,17,11,6,2,1,6,3,2,3
20260509-W-Rome-R32-Mirra_Andreeva-Viktorija_Golubic,Mirra Andreeva,Viktorija Golubic,10-1,18,6,4,1,5,12,5,2,1
20260509-W-Rome-R32-Mirra_Andreeva-Viktorija_Golubic,Viktorija Golubic,Mirra Andreeva,1-3-2,28,15,1,7,5,13,4,3,7
20260509-W-Rome-R32-Mirra_Andreeva-Viktorija_Golubic,Viktorija Golubic,Mirra Andreeva,4-6-2,22,7,3,0,7,15,4,4,4
20260509-W-Rome-R32-Mirra_Andreeva-Viktorija_Golubic,Viktorija Golubic,Mirra Andreeva,7-9-2,8,5,1,0,0,3,1,2,4
20260509-W-Rome-R32-Mirra_Andreeva-Viktorija_Golubic,Viktorija Golubic,Mirra Andreeva,10-2,15,5,3,0,4,10,4,2,2
20260508-W-Rome-R64-Alexandra_Eala-Xin_Yu_Wang,Alexandra Eala,Xin Yu Wang,Total,113,63,11,25,12,50,19,19,23
20260508-W-Rome-R64-Alexandra_Eala-Xin_Yu_Wang,Alexandra Eala,Xin Yu Wang,1-3,58,32,2,17,8,26,7,11,9
20260508-W-Rome-R64-Alexandra_Eala-Xin_Yu_Wang,Alexandra Eala,Xin Yu Wang,4-6,27,14,4,4,3,13,5,5,6
20260508-W-Rome-R64-Alexandra_Eala-Xin_Yu_Wang,Alexandra Eala,Xin Yu Wang,7-9,18,11,3,3,1,7,6,0,5
20260508-W-Rome-R64-Alexandra_Eala-Xin_Yu_Wang,Alexandra Eala,Xin Yu Wang,10,10,6,2,1,0,4,1,3,3
20260508-W-Rome-R64-Alexandra_Eala-Xin_Yu_Wang,Alexandra Eala,Xin Yu Wang,1-3-1,29,23,2,14,4,6,2,0,7
20260508-W-Rome-R64-Alexandra_Eala-Xin_Yu_Wang,Alexandra Eala,Xin Yu Wang,4-6-1,12,2,1,1,3,10,3,4,0
20260508-W-Rome-R64-Alexandra_Eala-Xin_Yu_Wang,Alexandra Eala,Xin Yu Wang,7-9-1,15,9,2,2,1,6,5,0,5
20260508-W-Rome-R64-Alexandra_Eala-Xin_Yu_Wang,Alexandra Eala,Xin Yu Wang,10-1,6,3,0,1,0,3,1,2,2
20260508-W-Rome-R64-Alexandra_Eala-Xin_Yu_Wang,Xin Yu Wang,Alexandra Eala,1-3-2,29,20,5,11,2,9,0,3,4
20260508-W-Rome-R64-Alexandra_Eala-Xin_Yu_Wang,Xin Yu Wang,Alexandra Eala,4-6-2,15,3,2,1,6,12,3,3,0
20260508-W-Rome-R64-Alexandra_Eala-Xin_Yu_Wang,Xin Yu Wang,Alexandra Eala,7-9-2,3,1,1,0,0,2,1,1,0
20260508-W-Rome-R64-Alexandra_Eala-Xin_Yu_Wang,Xin Yu Wang,Alexandra Eala,10-2,4,1,0,1,1,3,2,0,0
20260507-W-Rome-R64-Mirra_Andreeva-Antonia_Ruzic,Mirra Andreeva,Antonia Ruzic,Total,87,58,19,14,12,29,7,9,22
20260507-W-Rome-R64-Mirra_Andreeva-Antonia_Ruzic,Mirra Andreeva,Antonia Ruzic,1-3,40,26,5,11,8,14,0,5,7
20260507-W-Rome-R64-Mirra_Andreeva-Antonia_Ruzic,Mirra Andreeva,Antonia Ruzic,4-6,26,22,10,3,2,4,2,0,9
20260507-W-Rome-R64-Mirra_Andreeva-Antonia_Ruzic,Mirra Andreeva,Antonia Ruzic,7-9,8,2,0,0,1,6,3,2,2
20260507-W-Rome-R64-Mirra_Andreeva-Antonia_Ruzic,Mirra Andreeva,Antonia Ruzic,10,13,8,4,0,1,5,2,2,4
20260507-W-Rome-R64-Mirra_Andreeva-Antonia_Ruzic,Mirra Andreeva,Antonia Ruzic,1-3-1,26,21,5,10,3,5,0,1,6
20260507-W-Rome-R64-Mirra_Andreeva-Antonia_Ruzic,Mirra Andreeva,Antonia Ruzic,4-6-1,9,5,3,0,2,4,2,0,2
20260507-W-Rome-R64-Mirra_Andreeva-Antonia_Ruzic,Mirra Andreeva,Antonia Ruzic,7-9-1,2,1,0,0,0,1,0,1,1
20260507-W-Rome-R64-Mirra_Andreeva-Antonia_Ruzic,Mirra Andreeva,Antonia Ruzic,10-1,4,1,0,0,0,3,1,2,1
20260507-W-Rome-R64-Mirra_Andreeva-Antonia_Ruzic,Antonia Ruzic,Mirra Andreeva,1-3-2,14,9,0,4,1,5,0,1,5
20260507-W-Rome-R64-Mirra_Andreeva-Antonia_Ruzic,Antonia Ruzic,Mirra Andreeva,4-6-2,17,0,0,0,7,17,7,3,0
20260507-W-Rome-R64-Mirra_Andreeva-Antonia_Ruzic,Antonia Ruzic,Mirra Andreeva,7-9-2,6,5,3,1,1,1,0,0,1
20260507-W-Rome-R64-Mirra_Andreeva-Antonia_Ruzic,Antonia Ruzic,Mirra Andreeva,10-2,9,2,1,0,3,7,4,0,1
20260502-W-Madrid-F-Marta_Kostyuk-Mirra_Andreeva,Marta Kostyuk,Mirra Andreeva,Total,116,66,26,14,18,50,14,16,23
20260502-W-Madrid-F-Marta_Kostyuk-Mirra_Andreeva,Marta Kostyuk,Mirra Andreeva,1-3,65,35,12,11,12,30,5,11,9
20260502-W-Madrid-F-Marta_Kostyuk-Mirra_Andreeva,Marta Kostyuk,Mirra Andreeva,4-6,28,20,8,2,3,8,4,1,10
20260502-W-Madrid-F-Marta_Kostyuk-Mirra_Andreeva,Marta Kostyuk,Mirra Andreeva,7-9,14,7,3,1,3,7,1,3,3
20260502-W-Madrid-F-Marta_Kostyuk-Mirra_Andreeva,Marta Kostyuk,Mirra Andreeva,10,9,4,3,0,0,5,4,1,1
20260502-W-Madrid-F-Marta_Kostyuk-Mirra_Andreeva,Marta Kostyuk,Mirra Andreeva,1-3-1,35,25,9,9,5,10,3,0,7
20260502-W-Madrid-F-Marta_Kostyuk-Mirra_Andreeva,Marta Kostyuk,Mirra Andreeva,4-6-1,14,8,5,0,3,6,3,0,3
20260502-W-Madrid-F-Marta_Kostyuk-Mirra_Andreeva,Marta Kostyuk,Mirra Andreeva,7-9-1,10,7,3,1,2,3,0,1,3
20260502-W-Madrid-F-Marta_Kostyuk-Mirra_Andreeva,Marta Kostyuk,Mirra Andreeva,10-1,4,2,1,0,0,2,2,0,1
20260502-W-Madrid-F-Marta_Kostyuk-Mirra_Andreeva,Mirra Andreeva,Marta Kostyuk,1-3-2,30,20,2,11,2,10,3,2,7
20260502-W-Madrid-F-Marta_Kostyuk-Mirra_Andreeva,Mirra Andreeva,Marta Kostyuk,4-6-2,14,2,1,1,7,12,3,2,0
20260502-W-Madrid-F-Marta_Kostyuk-Mirra_Andreeva,Mirra Andreeva,Marta Kostyuk,7-9-2,4,4,1,2,0,0,0,0,1
20260502-W-Madrid-F-Marta_Kostyuk-Mirra_Andreeva,Mirra Andreeva,Marta Kostyuk,10-2,5,3,2,1,0,2,2,0,0
20260430-W-Madrid-SF-Marta_Kostyuk-Anastasia_Potapova,Marta Kostyuk,Anastasia Potapova,Total,142,74,15,22,27,68,16,20,31
20260430-W-Madrid-SF-Marta_Kostyuk-Anastasia_Potapova,Marta Kostyuk,Anastasia Potapova,1-3,82,47,11,17,10,35,6,14,13
20260430-W-Madrid-SF-Marta_Kostyuk-Anastasia_Potapova,Marta Kostyuk,Anastasia Potapova,4-6,35,15,3,3,11,20,5,4,9
20260430-W-Madrid-SF-Marta_Kostyuk-Anastasia_Potapova,Marta Kostyuk,Anastasia Potapova,7-9,15,8,0,2,3,7,4,0,6
20260430-W-Madrid-SF-Marta_Kostyuk-Anastasia_Potapova,Marta Kostyuk,Anastasia Potapova,10,10,4,1,0,3,6,1,2,3
20260430-W-Madrid-SF-Marta_Kostyuk-Anastasia_Potapova,Marta Kostyuk,Anastasia Potapova,1-3-1,38,27,7,14,6,11,0,0,6
20260430-W-Madrid-SF-Marta_Kostyuk-Anastasia_Potapova,Marta Kostyuk,Anastasia Potapova,4-6-1,21,7,2,2,8,14,3,3,3
20260430-W-Madrid-SF-Marta_Kostyuk-Anastasia_Potapova,Marta Kostyuk,Anastasia Potapova,7-9-1,8,4,0,2,1,4,3,0,2
20260430-W-Madrid-SF-Marta_Kostyuk-Anastasia_Potapova,Marta Kostyuk,Anastasia Potapova,10-1,6,1,0,0,2,5,1,2,1
20260430-W-Madrid-SF-Marta_Kostyuk-Anastasia_Potapova,Anastasia Potapova,Marta Kostyuk,1-3-2,44,24,6,14,7,20,4,3,4
20260430-W-Madrid-SF-Marta_Kostyuk-Anastasia_Potapova,Anastasia Potapova,Marta Kostyuk,4-6-2,14,6,2,1,6,8,1,1,3
20260430-W-Madrid-SF-Marta_Kostyuk-Anastasia_Potapova,Anastasia Potapova,Marta Kostyuk,7-9-2,7,3,1,0,4,4,0,0,2
20260430-W-Madrid-SF-Marta_Kostyuk-Anastasia_Potapova,Anastasia Potapova,Marta Kostyuk,10-2,4,1,0,0,2,3,1,0,1
20260430-W-Madrid-SF-Hailey_Baptiste-Mirra_Andreeva,Hailey Baptiste,Mirra Andreeva,Total,140,64,26,23,28,76,22,24,14
20260430-W-Madrid-SF-Hailey_Baptiste-Mirra_Andreeva,Hailey Baptiste,Mirra Andreeva,1-3,85,41,12,18,15,44,10,17,10
20260430-W-Madrid-SF-Hailey_Baptiste-Mirra_Andreeva,Hailey Baptiste,Mirra Andreeva,4-6,36,15,9,3,9,21,6,6,3
20260430-W-Madrid-SF-Hailey_Baptiste-Mirra_Andreeva,Hailey Baptiste,Mirra Andreeva,7-9,11,6,4,1,2,5,2,1,1
20260430-W-Madrid-SF-Hailey_Baptiste-Mirra_Andreeva,Hailey Baptiste,Mirra Andreeva,10,8,2,1,1,2,6,4,0,0
20260430-W-Madrid-SF-Hailey_Baptiste-Mirra_Andreeva,Hailey Baptiste,Mirra Andreeva,1-3-1,45,34,12,16,9,11,0,0,6
20260430-W-Madrid-SF-Hailey_Baptiste-Mirra_Andreeva,Hailey Baptiste,Mirra Andreeva,4-6-1,25,11,8,0,8,14,3,3,3
20260430-W-Madrid-SF-Hailey_Baptiste-Mirra_Andreeva,Hailey Baptiste,Mirra Andreeva,7-9-1,6,5,3,1,0,1,1,0,1
20260430-W-Madrid-SF-Hailey_Baptiste-Mirra_Andreeva,Hailey Baptiste,Mirra Andreeva,10-1,2,0,0,0,2,2,0,0,0
20260430-W-Madrid-SF-Hailey_Baptiste-Mirra_Andreeva,Mirra Andreeva,Hailey Baptiste,1-3-2,40,33,10,17,4,7,0,2,6
20260430-W-Madrid-SF-Hailey_Baptiste-Mirra_Andreeva,Mirra Andreeva,Hailey Baptiste,4-6-2,11,7,3,3,0,4,1,3,1
20260430-W-Madrid-SF-Hailey_Baptiste-Mirra_Andreeva,Mirra Andreeva,Hailey Baptiste,7-9-2,5,4,1,1,0,1,1,0,2
20260430-W-Madrid-SF-Hailey_Baptiste-Mirra_Andreeva,Mirra Andreeva,Hailey Baptiste,10-2,6,4,4,0,0,2,1,1,0
20260429-W-Madrid-QF-Linda_Noskova-Marta_Kostyuk,Linda Noskova,Marta Kostyuk,Total,132,54,12,20,30,78,24,17,18
20260429-W-Madrid-QF-Linda_Noskova-Marta_Kostyuk,Linda Noskova,Marta Kostyuk,1-3,86,38,9,13,18,48,12,11,12
20260429-W-Madrid-QF-Linda_Noskova-Marta_Kostyuk,Linda Noskova,Marta Kostyuk,4-6,31,13,2,5,9,18,6,3,6
20260429-W-Madrid-QF-Linda_Noskova-Marta_Kostyuk,Linda Noskova,Marta Kostyuk,7-9,8,3,1,2,0,5,4,1,0
20260429-W-Madrid-QF-Linda_Noskova-Marta_Kostyuk,Linda Noskova,Marta Kostyuk,10,7,0,0,0,3,7,2,2,0
20260429-W-Madrid-QF-Linda_Noskova-Marta_Kostyuk,Linda Noskova,Marta Kostyuk,1-3-1,56,29,9,12,12,27,5,3,8
20260429-W-Madrid-QF-Linda_Noskova-Marta_Kostyuk,Linda Noskova,Marta Kostyuk,4-6-1,18,4,1,2,6,14,5,3,1
20260429-W-Madrid-QF-Linda_Noskova-Marta_Kostyuk,Linda Noskova,Marta Kostyuk,7-9-1,6,3,1,2,0,3,2,1,0
20260429-W-Madrid-QF-Linda_Noskova-Marta_Kostyuk,Linda Noskova,Marta Kostyuk,10-1,4,0,0,0,3,4,1,0,0
20260429-W-Madrid-QF-Linda_Noskova-Marta_Kostyuk,Marta Kostyuk,Linda Noskova,1-3-2,30,21,7,8,4,9,0,1,6
20260429-W-Madrid-QF-Linda_Noskova-Marta_Kostyuk,Marta Kostyuk,Linda Noskova,4-6-2,13,4,1,0,5,9,1,3,3
20260429-W-Madrid-QF-Linda_Noskova-Marta_Kostyuk,Marta Kostyuk,Linda Noskova,7-9-2,2,2,2,0,0,0,0,0,0
20260429-W-Madrid-QF-Linda_Noskova-Marta_Kostyuk,Marta Kostyuk,Linda Noskova,10-2,3,3,1,2,0,0,0,0,0
20260428-W-Madrid-QF-Leylah_Fernandez-Mirra_Andreeva,Leylah Fernandez,Mirra Andreeva,Total,146,65,23,16,20,81,23,33,25
20260428-W-Madrid-QF-Leylah_Fernandez-Mirra_Andreeva,Leylah Fernandez,Mirra Andreeva,1-3,77,30,6,10,8,47,10,24,13
20260428-W-Madrid-QF-Leylah_Fernandez-Mirra_Andreeva,Leylah Fernandez,Mirra Andreeva,4-6,42,22,9,4,8,20,6,6,9
20260428-W-Madrid-QF-Leylah_Fernandez-Mirra_Andreeva,Leylah Fernandez,Mirra Andreeva,7-9,19,12,8,2,3,7,1,3,2
20260428-W-Madrid-QF-Leylah_Fernandez-Mirra_Andreeva,Leylah Fernandez,Mirra Andreeva,10,8,1,0,0,1,7,6,0,1
20260428-W-Madrid-QF-Leylah_Fernandez-Mirra_Andreeva,Leylah Fernandez,Mirra Andreeva,1-3-1,29,17,6,8,3,12,1,3,3
20260428-W-Madrid-QF-Leylah_Fernandez-Mirra_Andreeva,Leylah Fernandez,Mirra Andreeva,4-6-1,19,6,3,1,8,13,2,3,2
20260428-W-Madrid-QF-Leylah_Fernandez-Mirra_Andreeva,Leylah Fernandez,Mirra Andreeva,7-9-1,8,7,5,0,1,1,0,0,2
20260428-W-Madrid-QF-Leylah_Fernandez-Mirra_Andreeva,Leylah Fernandez,Mirra Andreeva,10-1,6,1,0,0,1,5,4,0,1
20260428-W-Madrid-QF-Leylah_Fernandez-Mirra_Andreeva,Mirra Andreeva,Leylah Fernandez,1-3-2,48,35,9,21,10,13,0,2,5
20260428-W-Madrid-QF-Leylah_Fernandez-Mirra_Andreeva,Mirra Andreeva,Leylah Fernandez,4-6-2,23,7,4,3,7,16,6,3,0
20260428-W-Madrid-QF-Leylah_Fernandez-Mirra_Andreeva,Mirra Andreeva,Leylah Fernandez,7-9-2,11,6,1,3,0,5,3,2,2
20260428-W-Madrid-QF-Leylah_Fernandez-Mirra_Andreeva,Mirra Andreeva,Leylah Fernandez,10-2,2,2,2,0,0,0,0,0,0
20260427-W-Madrid-R16-Marta_Kostyuk-Caty_Mcnally,Marta Kostyuk,Caty Mcnally,Total,131,74,28,25,27,57,7,18,19
20260427-W-Madrid-R16-Marta_Kostyuk-Caty_Mcnally,Marta Kostyuk,Caty Mcnally,1-3,65,35,10,14,13,30,2,10,9
20260427-W-Madrid-R16-Marta_Kostyuk-Caty_Mcnally,Marta Kostyuk,Caty Mcnally,4-6,35,18,9,4,11,17,2,4,5
20260427-W-Madrid-R16-Marta_Kostyuk-Caty_Mcnally,Marta Kostyuk,Caty Mcnally,7-9,22,13,6,5,3,9,3,3,2
20260427-W-Madrid-R16-Marta_Kostyuk-Caty_Mcnally,Marta Kostyuk,Caty Mcnally,10,9,8,3,2,0,1,0,1,3
20260427-W-Madrid-R16-Marta_Kostyuk-Caty_Mcnally,Marta Kostyuk,Caty Mcnally,1-3-1,35,23,5,13,5,12,1,1,5
20260427-W-Madrid-R16-Marta_Kostyuk-Caty_Mcnally,Marta Kostyuk,Caty Mcnally,4-6-1,16,3,3,0,9,13,1,3,0
20260427-W-Madrid-R16-Marta_Kostyuk-Caty_Mcnally,Marta Kostyuk,Caty Mcnally,7-9-1,9,7,5,2,0,2,1,1,0
20260427-W-Madrid-R16-Marta_Kostyuk-Caty_Mcnally,Marta Kostyuk,Caty Mcnally,10-1,5,4,1,1,0,1,0,1,2
20260427-W-Madrid-R16-Marta_Kostyuk-Caty_Mcnally,Caty Mcnally,Marta Kostyuk,1-3-2,30,18,1,9,4,12,5,1,8
20260427-W-Madrid-R16-Marta_Kostyuk-Caty_Mcnally,Caty Mcnally,Marta Kostyuk,4-6-2,19,4,1,1,5,15,6,4,2
20260427-W-Madrid-R16-Marta_Kostyuk-Caty_Mcnally,Caty Mcnally,Marta Kostyuk,7-9-2,13,7,2,2,2,6,1,3,3
20260427-W-Madrid-R16-Marta_Kostyuk-Caty_Mcnally,Caty Mcnally,Marta Kostyuk,10-2,4,0,0,0,1,4,2,1,0
20260427-W-Madrid-R16-Anna_Bondar-Mirra_Andreeva,Anna Bondar,Mirra Andreeva,Total,249,120,32,39,48,129,34,47,37
20260427-W-Madrid-R16-Anna_Bondar-Mirra_Andreeva,Anna Bondar,Mirra Andreeva,1-3,148,73,15,29,23,75,18,34,17
20260427-W-Madrid-R16-Anna_Bondar-Mirra_Andreeva,Anna Bondar,Mirra Andreeva,4-6,70,30,10,6,19,40,11,10,14
20260427-W-Madrid-R16-Anna_Bondar-Mirra_Andreeva,Anna Bondar,Mirra Andreeva,7-9,17,9,5,1,4,8,3,1,3
20260427-W-Madrid-R16-Anna_Bondar-Mirra_Andreeva,Anna Bondar,Mirra Andreeva,10,14,8,2,3,2,6,2,2,3
20260427-W-Madrid-R16-Anna_Bondar-Mirra_Andreeva,Anna Bondar,Mirra Andreeva,1-3-1,65,49,15,25,10,16,3,3,9
20260427-W-Madrid-R16-Anna_Bondar-Mirra_Andreeva,Anna Bondar,Mirra Andreeva,4-6-1,36,11,6,3,12,25,6,7,2
20260427-W-Madrid-R16-Anna_Bondar-Mirra_Andreeva,Anna Bondar,Mirra Andreeva,7-9-1,10,7,3,1,1,3,2,0,3
20260427-W-Madrid-R16-Anna_Bondar-Mirra_Andreeva,Anna Bondar,Mirra Andreeva,10-1,10,6,2,1,1,4,2,1,3
20260427-W-Madrid-R16-Anna_Bondar-Mirra_Andreeva,Mirra Andreeva,Anna Bondar,1-3-2,83,59,15,31,8,24,0,4,13
20260427-W-Madrid-R16-Anna_Bondar-Mirra_Andreeva,Mirra Andreeva,Anna Bondar,4-6-2,34,15,5,3,12,19,4,3,7
20260427-W-Madrid-R16-Anna_Bondar-Mirra_Andreeva,Mirra Andreeva,Anna Bondar,7-9-2,7,5,1,1,0,2,2,0,3
20260427-W-Madrid-R16-Anna_Bondar-Mirra_Andreeva,Mirra Andreeva,Anna Bondar,10-2,4,2,0,1,0,2,0,2,1
20260425-W-Madrid-R32-Iva_Jovic-Leylah_Fernandez,Iva Jovic,Leylah Fernandez,Total,161,71,21,17,31,90,34,23,28
20260425-W-Madrid-R32-Iva_Jovic-Leylah_Fernandez,Iva Jovic,Leylah Fernandez,1-3,88,37,8,8,15,51,14,20,16
20260425-W-Madrid-R32-Iva_Jovic-Leylah_Fernandez,Iva Jovic,Leylah Fernandez,4-6,50,22,9,5,14,28,11,3,8
20260425-W-Madrid-R32-Iva_Jovic-Leylah_Fernandez,Iva Jovic,Leylah Fernandez,7-9,15,6,2,1,1,9,8,0,3
20260425-W-Madrid-R32-Iva_Jovic-Leylah_Fernandez,Iva Jovic,Leylah Fernandez,10,8,6,2,3,1,2,1,0,1
20260425-W-Madrid-R32-Iva_Jovic-Leylah_Fernandez,Iva Jovic,Leylah Fernandez,1-3-1,37,28,8,8,6,9,1,0,12
20260425-W-Madrid-R32-Iva_Jovic-Leylah_Fernandez,Iva Jovic,Leylah Fernandez,4-6-1,27,7,2,2,10,20,8,2,3
20260425-W-Madrid-R32-Iva_Jovic-Leylah_Fernandez,Iva Jovic,Leylah Fernandez,7-9-1,11,4,0,1,0,7,7,0,3
20260425-W-Madrid-R32-Iva_Jovic-Leylah_Fernandez,Iva Jovic,Leylah Fernandez,10-1,3,1,0,0,1,2,1,0,1
20260425-W-Madrid-R32-Iva_Jovic-Leylah_Fernandez,Leylah Fernandez,Iva Jovic,1-3-2,51,42,13,20,4,9,0,0,9
20260425-W-Madrid-R32-Iva_Jovic-Leylah_Fernandez,Leylah Fernandez,Iva Jovic,4-6-2,23,8,3,1,5,15,7,3,4
20260425-W-Madrid-R32-Iva_Jovic-Leylah_Fernandez,Leylah Fernandez,Iva Jovic,7-9-2,4,2,1,0,0,2,2,0,1
