match_id,player,row,shots,pt_ending,winners,induced_forced,unforced,shots_in_pts_won,shots_in_pts_lost
20260524-W-Roland_Garros-R128-Mirra_Andreeva-Fiona_Ferro,Mirra Andreeva,F-XC,20,4,2,1,1,15,5
20260524-W-Roland_Garros-R128-Mirra_Andreeva-Fiona_Ferro,Mirra Andreeva,F-DTM,10,0,0,0,0,6,4
20260524-W-Roland_Garros-R128-Mirra_Andreeva-Fiona_Ferro,Mirra Andreeva,F-DTL,16,3,1,0,2,12,4
20260524-W-Roland_Garros-R128-Mirra_Andreeva-Fiona_Ferro,Mirra Andreeva,F-IO,22,3,0,3,0,13,9
20260524-W-Roland_Garros-R128-Mirra_Andreeva-Fiona_Ferro,Mirra Andreeva,B-XC,52,7,1,3,3,27,25
20260524-W-Roland_Garros-R128-Mirra_Andreeva-Fiona_Ferro,Mirra Andreeva,B-DTM,9,0,0,0,0,4,5
20260524-W-Roland_Garros-R128-Mirra_Andreeva-Fiona_Ferro,Mirra Andreeva,B-DTL,6,6,1,2,3,3,3
20260524-W-Roland_Garros-R128-Mirra_Andreeva-Fiona_Ferro,Mirra Andreeva,B-IO,8,7,4,0,3,5,3
20260524-W-Roland_Garros-R128-Mirra_Andreeva-Fiona_Ferro,Mirra Andreeva,S-XC,3,0,0,0,0,1,2
20260524-W-Roland_Garros-R128-Mirra_Andreeva-Fiona_Ferro,Mirra Andreeva,S-DTM,2,0,0,0,0,1,1
20260524-W-Roland_Garros-R128-Mirra_Andreeva-Fiona_Ferro,Fiona Ferro,F-XC,20,6,3,0,3,9,11
20260524-W-Roland_Garros-R128-Mirra_Andreeva-Fiona_Ferro,Fiona Ferro,F-DTM,20,1,0,0,1,7,13
20260524-W-Roland_Garros-R128-Mirra_Andreeva-Fiona_Ferro,Fiona Ferro,F-DTL,5,2,0,1,1,2,3
20260524-W-Roland_Garros-R128-Mirra_Andreeva-Fiona_Ferro,Fiona Ferro,F-IO,15,7,3,1,3,9,6
20260524-W-Roland_Garros-R128-Mirra_Andreeva-Fiona_Ferro,Fiona Ferro,F-II,6,4,3,1,0,6,0
20260524-W-Roland_Garros-R128-Mirra_Andreeva-Fiona_Ferro,Fiona Ferro,B-XC,43,6,1,1,4,20,23
20260524-W-Roland_Garros-R128-Mirra_Andreeva-Fiona_Ferro,Fiona Ferro,B-DTM,26,0,0,0,0,10,16
20260524-W-Roland_Garros-R128-Mirra_Andreeva-Fiona_Ferro,Fiona Ferro,B-DTL,15,7,1,1,5,5,10
20260524-W-Roland_Garros-R128-Mirra_Andreeva-Fiona_Ferro,Fiona Ferro,B-IO,7,4,0,3,1,3,4
20260524-W-Roland_Garros-R128-Mirra_Andreeva-Fiona_Ferro,Fiona Ferro,S-XC,2,0,0,0,0,0,2
20260524-W-Roland_Garros-R128-Mirra_Andreeva-Fiona_Ferro,Fiona Ferro,S-DTM,5,0,0,0,0,2,3
20260524-W-Roland_Garros-R128-Mirra_Andreeva-Fiona_Ferro,Fiona Ferro,S-DTL,2,0,0,0,0,0,2
20260512-W-Rome-QF-Coco_Gauff-Mirra_Andreeva,Coco Gauff,F-XC,65,6,0,1,5,28,37
20260512-W-Rome-QF-Coco_Gauff-Mirra_Andreeva,Coco Gauff,F-DTM,43,3,1,1,1,19,24
20260512-W-Rome-QF-Coco_Gauff-Mirra_Andreeva,Coco Gauff,F-DTL,33,8,0,3,5,17,16
20260512-W-Rome-QF-Coco_Gauff-Mirra_Andreeva,Coco Gauff,F-IO,24,4,1,1,2,17,7
20260512-W-Rome-QF-Coco_Gauff-Mirra_Andreeva,Coco Gauff,F-II,1,0,0,0,0,1,0
20260512-W-Rome-QF-Coco_Gauff-Mirra_Andreeva,Coco Gauff,B-XC,79,14,5,3,6,33,46
20260512-W-Rome-QF-Coco_Gauff-Mirra_Andreeva,Coco Gauff,B-DTM,59,8,0,4,4,27,32
20260512-W-Rome-QF-Coco_Gauff-Mirra_Andreeva,Coco Gauff,B-DTL,17,4,1,1,2,10,7
20260512-W-Rome-QF-Coco_Gauff-Mirra_Andreeva,Coco Gauff,B-IO,6,1,1,0,0,5,1
20260512-W-Rome-QF-Coco_Gauff-Mirra_Andreeva,Coco Gauff,S-XC,4,0,0,0,0,2,2
20260512-W-Rome-QF-Coco_Gauff-Mirra_Andreeva,Coco Gauff,S-DTM,9,1,0,0,1,3,6
20260512-W-Rome-QF-Coco_Gauff-Mirra_Andreeva,Coco Gauff,S-DTL,3,0,0,0,0,2,1
20260512-W-Rome-QF-Coco_Gauff-Mirra_Andreeva,Mirra Andreeva,F-XC,74,11,1,4,6,40,34
20260512-W-Rome-QF-Coco_Gauff-Mirra_Andreeva,Mirra Andreeva,F-DTM,28,1,0,0,1,17,11
20260512-W-Rome-QF-Coco_Gauff-Mirra_Andreeva,Mirra Andreeva,F-DTL,37,11,3,2,6,20,17
20260512-W-Rome-QF-Coco_Gauff-Mirra_Andreeva,Mirra Andreeva,F-IO,22,5,1,0,4,9,13
20260512-W-Rome-QF-Coco_Gauff-Mirra_Andreeva,Mirra Andreeva,F-II,2,0,0,0,0,2,0
20260512-W-Rome-QF-Coco_Gauff-Mirra_Andreeva,Mirra Andreeva,B-XC,75,9,3,2,4,40,35
20260512-W-Rome-QF-Coco_Gauff-Mirra_Andreeva,Mirra Andreeva,B-DTM,36,2,0,0,2,14,22
20260512-W-Rome-QF-Coco_Gauff-Mirra_Andreeva,Mirra Andreeva,B-DTL,32,14,4,0,10,12,20
20260512-W-Rome-QF-Coco_Gauff-Mirra_Andreeva,Mirra Andreeva,B-IO,9,5,1,2,2,5,4
20260512-W-Rome-QF-Coco_Gauff-Mirra_Andreeva,Mirra Andreeva,B-II,2,0,0,0,0,1,1
20260512-W-Rome-QF-Coco_Gauff-Mirra_Andreeva,Mirra Andreeva,S-XC,10,0,0,0,0,6,4
20260512-W-Rome-QF-Coco_Gauff-Mirra_Andreeva,Mirra Andreeva,S-DTM,4,0,0,0,0,2,2
20260512-W-Rome-QF-Coco_Gauff-Mirra_Andreeva,Mirra Andreeva,S-DTL,1,0,0,0,0,1,0
20260511-W-Rome-R16-Mirra_Andreeva-Elise_Mertens,Mirra Andreeva,F-XC,16,5,3,1,1,11,5
20260511-W-Rome-R16-Mirra_Andreeva-Elise_Mertens,Mirra Andreeva,F-DTM,6,0,0,0,0,4,2
20260511-W-Rome-R16-Mirra_Andreeva-Elise_Mertens,Mirra Andreeva,F-DTL,10,2,0,1,1,6,4
20260511-W-Rome-R16-Mirra_Andreeva-Elise_Mertens,Mirra Andreeva,F-IO,9,3,1,0,2,5,4
20260511-W-Rome-R16-Mirra_Andreeva-Elise_Mertens,Mirra Andreeva,B-XC,50,10,4,1,5,28,22
20260511-W-Rome-R16-Mirra_Andreeva-Elise_Mertens,Mirra Andreeva,B-DTM,11,0,0,0,0,3,8
20260511-W-Rome-R16-Mirra_Andreeva-Elise_Mertens,Mirra Andreeva,B-DTL,17,7,1,2,4,7,10
20260511-W-Rome-R16-Mirra_Andreeva-Elise_Mertens,Mirra Andreeva,B-IO,4,2,0,2,0,3,1
20260511-W-Rome-R16-Mirra_Andreeva-Elise_Mertens,Mirra Andreeva,S-XC,4,1,0,0,1,2,2
20260511-W-Rome-R16-Mirra_Andreeva-Elise_Mertens,Mirra Andreeva,S-DTM,4,0,0,0,0,2,2
20260511-W-Rome-R16-Mirra_Andreeva-Elise_Mertens,Elise Mertens,F-XC,11,2,0,1,1,6,5
20260511-W-Rome-R16-Mirra_Andreeva-Elise_Mertens,Elise Mertens,F-DTM,10,1,0,1,0,5,5
20260511-W-Rome-R16-Mirra_Andreeva-Elise_Mertens,Elise Mertens,F-DTL,11,2,0,0,2,7,4
20260511-W-Rome-R16-Mirra_Andreeva-Elise_Mertens,Elise Mertens,F-IO,6,2,1,0,1,4,2
20260511-W-Rome-R16-Mirra_Andreeva-Elise_Mertens,Elise Mertens,F-II,1,1,0,1,0,1,0
20260511-W-Rome-R16-Mirra_Andreeva-Elise_Mertens,Elise Mertens,B-XC,51,10,2,1,7,22,29
20260511-W-Rome-R16-Mirra_Andreeva-Elise_Mertens,Elise Mertens,B-DTM,19,3,1,0,2,7,12
20260511-W-Rome-R16-Mirra_Andreeva-Elise_Mertens,Elise Mertens,B-DTL,12,6,1,1,4,4,8
20260511-W-Rome-R16-Mirra_Andreeva-Elise_Mertens,Elise Mertens,B-IO,6,3,0,2,1,3,3
20260511-W-Rome-R16-Mirra_Andreeva-Elise_Mertens,Elise Mertens,S-XC,4,1,0,0,1,0,4
20260511-W-Rome-R16-Mirra_Andreeva-Elise_Mertens,Elise Mertens,S-DTM,2,0,0,0,0,0,2
20260509-W-Rome-R32-Mirra_Andreeva-Viktorija_Golubic,Mirra Andreeva,F-XC,42,7,3,1,3,22,20
20260509-W-Rome-R32-Mirra_Andreeva-Viktorija_Golubic,Mirra Andreeva,F-DTM,21,3,0,1,2,10,11
20260509-W-Rome-R32-Mirra_Andreeva-Viktorija_Golubic,Mirra Andreeva,F-DTL,21,4,1,2,1,14,7
20260509-W-Rome-R32-Mirra_Andreeva-Viktorija_Golubic,Mirra Andreeva,F-IO,45,10,3,3,4,28,17
20260509-W-Rome-R32-Mirra_Andreeva-Viktorija_Golubic,Mirra Andreeva,B-XC,100,16,5,6,5,48,52
20260509-W-Rome-R32-Mirra_Andreeva-Viktorija_Golubic,Mirra Andreeva,B-DTM,32,2,0,1,1,16,16
20260509-W-Rome-R32-Mirra_Andreeva-Viktorija_Golubic,Mirra Andreeva,B-DTL,39,21,8,2,11,18,21
20260509-W-Rome-R32-Mirra_Andreeva-Viktorija_Golubic,Mirra Andreeva,B-IO,16,3,1,1,1,10,6
20260509-W-Rome-R32-Mirra_Andreeva-Viktorija_Golubic,Mirra Andreeva,S-XC,5,0,0,0,0,2,3
20260509-W-Rome-R32-Mirra_Andreeva-Viktorija_Golubic,Mirra Andreeva,S-DTM,3,0,0,0,0,1,2
20260509-W-Rome-R32-Mirra_Andreeva-Viktorija_Golubic,Mirra Andreeva,S-DTL,1,0,0,0,0,0,1
20260509-W-Rome-R32-Mirra_Andreeva-Viktorija_Golubic,Viktorija Golubic,F-XC,56,8,3,0,5,28,28
20260509-W-Rome-R32-Mirra_Andreeva-Viktorija_Golubic,Viktorija Golubic,F-DTM,41,1,0,1,0,19,22
20260509-W-Rome-R32-Mirra_Andreeva-Viktorija_Golubic,Viktorija Golubic,F-DTL,28,8,3,1,4,16,12
20260509-W-Rome-R32-Mirra_Andreeva-Viktorija_Golubic,Viktorija Golubic,F-IO,19,0,0,0,0,12,7
20260509-W-Rome-R32-Mirra_Andreeva-Viktorija_Golubic,Viktorija Golubic,F-II,2,0,0,0,0,2,0
20260509-W-Rome-R32-Mirra_Andreeva-Viktorija_Golubic,Viktorija Golubic,B-XC,66,13,3,5,5,38,28
20260509-W-Rome-R32-Mirra_Andreeva-Viktorija_Golubic,Viktorija Golubic,B-DTM,42,3,0,1,2,16,26
20260509-W-Rome-R32-Mirra_Andreeva-Viktorija_Golubic,Viktorija Golubic,B-DTL,17,7,3,0,4,6,11
20260509-W-Rome-R32-Mirra_Andreeva-Viktorija_Golubic,Viktorija Golubic,B-IO,4,1,0,0,1,1,3
20260509-W-Rome-R32-Mirra_Andreeva-Viktorija_Golubic,Viktorija Golubic,S-XC,27,3,0,0,3,10,17
20260509-W-Rome-R32-Mirra_Andreeva-Viktorija_Golubic,Viktorija Golubic,S-DTM,13,0,0,0,0,9,4
20260509-W-Rome-R32-Mirra_Andreeva-Viktorija_Golubic,Viktorija Golubic,S-DTL,10,1,0,0,1,3,7
20260508-W-Rome-R64-Alexandra_Eala-Xin_Yu_Wang,Alexandra Eala,F-XC,30,7,1,3,3,19,11
20260508-W-Rome-R64-Alexandra_Eala-Xin_Yu_Wang,Alexandra Eala,F-DTM,15,2,0,0,2,8,7
20260508-W-Rome-R64-Alexandra_Eala-Xin_Yu_Wang,Alexandra Eala,F-DTL,16,4,1,3,0,13,3
20260508-W-Rome-R64-Alexandra_Eala-Xin_Yu_Wang,Alexandra Eala,F-IO,23,6,3,2,1,14,9
20260508-W-Rome-R64-Alexandra_Eala-Xin_Yu_Wang,Alexandra Eala,B-XC,36,6,1,2,3,22,14
20260508-W-Rome-R64-Alexandra_Eala-Xin_Yu_Wang,Alexandra Eala,B-DTM,21,1,0,1,0,9,12
20260508-W-Rome-R64-Alexandra_Eala-Xin_Yu_Wang,Alexandra Eala,B-DTL,4,2,1,0,1,2,2
20260508-W-Rome-R64-Alexandra_Eala-Xin_Yu_Wang,Alexandra Eala,B-IO,4,0,0,0,0,3,1
20260508-W-Rome-R64-Alexandra_Eala-Xin_Yu_Wang,Alexandra Eala,S-DTM,2,0,0,0,0,0,2
20260508-W-Rome-R64-Alexandra_Eala-Xin_Yu_Wang,Alexandra Eala,S-DTL,1,0,0,0,0,0,1
20260508-W-Rome-R64-Alexandra_Eala-Xin_Yu_Wang,Xin Yu Wang,F-XC,58,12,2,3,7,24,34
20260508-W-Rome-R64-Alexandra_Eala-Xin_Yu_Wang,Xin Yu Wang,F-DTM,21,2,0,0,2,6,15
20260508-W-Rome-R64-Alexandra_Eala-Xin_Yu_Wang,Xin Yu Wang,F-DTL,15,9,5,1,3,7,8
20260508-W-Rome-R64-Alexandra_Eala-Xin_Yu_Wang,Xin Yu Wang,F-IO,6,3,1,1,1,4,2
20260508-W-Rome-R64-Alexandra_Eala-Xin_Yu_Wang,Xin Yu Wang,F-II,1,1,0,1,0,1,0
20260508-W-Rome-R64-Alexandra_Eala-Xin_Yu_Wang,Xin Yu Wang,B-XC,23,6,3,0,3,8,15
20260508-W-Rome-R64-Alexandra_Eala-Xin_Yu_Wang,Xin Yu Wang,B-DTM,16,0,0,0,0,5,11
20260508-W-Rome-R64-Alexandra_Eala-Xin_Yu_Wang,Xin Yu Wang,B-DTL,6,3,1,1,1,3,3
20260508-W-Rome-R64-Alexandra_Eala-Xin_Yu_Wang,Xin Yu Wang,B-IO,1,1,0,0,1,0,1
20260508-W-Rome-R64-Alexandra_Eala-Xin_Yu_Wang,Xin Yu Wang,S-DTL,1,0,0,0,0,0,1
20260507-W-Rome-R64-Mirra_Andreeva-Antonia_Ruzic,Mirra Andreeva,F-XC,21,3,1,1,1,9,12
20260507-W-Rome-R64-Mirra_Andreeva-Antonia_Ruzic,Mirra Andreeva,F-DTM,13,1,1,0,0,9,4
20260507-W-Rome-R64-Mirra_Andreeva-Antonia_Ruzic,Mirra Andreeva,F-DTL,16,2,2,0,0,11,5
20260507-W-Rome-R64-Mirra_Andreeva-Antonia_Ruzic,Mirra Andreeva,F-IO,9,1,0,0,1,7,2
20260507-W-Rome-R64-Mirra_Andreeva-Antonia_Ruzic,Mirra Andreeva,B-XC,38,4,3,0,1,24,14
20260507-W-Rome-R64-Mirra_Andreeva-Antonia_Ruzic,Mirra Andreeva,B-DTM,11,0,0,0,0,8,3
20260507-W-Rome-R64-Mirra_Andreeva-Antonia_Ruzic,Mirra Andreeva,B-DTL,14,5,2,1,2,11,3
20260507-W-Rome-R64-Mirra_Andreeva-Antonia_Ruzic,Mirra Andreeva,B-IO,1,1,1,0,0,1,0
20260507-W-Rome-R64-Mirra_Andreeva-Antonia_Ruzic,Mirra Andreeva,S-XC,3,0,0,0,0,0,3
20260507-W-Rome-R64-Mirra_Andreeva-Antonia_Ruzic,Mirra Andreeva,S-DTM,2,0,0,0,0,2,0
20260507-W-Rome-R64-Mirra_Andreeva-Antonia_Ruzic,Mirra Andreeva,S-DTL,1,0,0,0,0,0,1
20260507-W-Rome-R64-Mirra_Andreeva-Antonia_Ruzic,Antonia Ruzic,F-XC,33,7,2,2,3,13,20
20260507-W-Rome-R64-Mirra_Andreeva-Antonia_Ruzic,Antonia Ruzic,F-DTM,13,1,0,0,1,4,9
20260507-W-Rome-R64-Mirra_Andreeva-Antonia_Ruzic,Antonia Ruzic,F-DTL,4,3,2,0,1,3,1
20260507-W-Rome-R64-Mirra_Andreeva-Antonia_Ruzic,Antonia Ruzic,F-IO,4,3,1,1,1,2,2
20260507-W-Rome-R64-Mirra_Andreeva-Antonia_Ruzic,Antonia Ruzic,F-II,1,1,0,1,0,1,0
20260507-W-Rome-R64-Mirra_Andreeva-Antonia_Ruzic,Antonia Ruzic,B-XC,49,4,1,0,3,12,37
20260507-W-Rome-R64-Mirra_Andreeva-Antonia_Ruzic,Antonia Ruzic,B-DTM,24,2,0,0,2,10,14
20260507-W-Rome-R64-Mirra_Andreeva-Antonia_Ruzic,Antonia Ruzic,B-DTL,10,5,0,0,5,4,6
20260507-W-Rome-R64-Mirra_Andreeva-Antonia_Ruzic,Antonia Ruzic,B-IO,3,2,0,0,2,0,3
20260507-W-Rome-R64-Mirra_Andreeva-Antonia_Ruzic,Antonia Ruzic,S-XC,2,0,0,0,0,1,1
20260507-W-Rome-R64-Mirra_Andreeva-Antonia_Ruzic,Antonia Ruzic,S-DTM,1,0,0,0,0,0,1
20260507-W-Rome-R64-Mirra_Andreeva-Antonia_Ruzic,Antonia Ruzic,S-DTL,1,0,0,0,0,0,1
20260502-W-Madrid-F-Marta_Kostyuk-Mirra_Andreeva,Marta Kostyuk,F-XC,23,3,1,1,1,12,11
20260502-W-Madrid-F-Marta_Kostyuk-Mirra_Andreeva,Marta Kostyuk,F-DTM,11,0,0,0,0,3,8
20260502-W-Madrid-F-Marta_Kostyuk-Mirra_Andreeva,Marta Kostyuk,F-DTL,4,3,1,1,1,3,1
20260502-W-Madrid-F-Marta_Kostyuk-Mirra_Andreeva,Marta Kostyuk,F-IO,22,11,10,1,0,21,1
20260502-W-Madrid-F-Marta_Kostyuk-Mirra_Andreeva,Marta Kostyuk,F-II,5,2,1,1,0,5,0
20260502-W-Madrid-F-Marta_Kostyuk-Mirra_Andreeva,Marta Kostyuk,B-XC,32,6,0,0,6,12,20
20260502-W-Madrid-F-Marta_Kostyuk-Mirra_Andreeva,Marta Kostyuk,B-DTM,15,2,0,1,1,8,7
20260502-W-Madrid-F-Marta_Kostyuk-Mirra_Andreeva,Marta Kostyuk,B-DTL,5,2,2,0,0,3,2
20260502-W-Madrid-F-Marta_Kostyuk-Mirra_Andreeva,Marta Kostyuk,S-XC,2,0,0,0,0,2,0
20260502-W-Madrid-F-Marta_Kostyuk-Mirra_Andreeva,Marta Kostyuk,S-DTM,1,0,0,0,0,1,0
20260502-W-Madrid-F-Marta_Kostyuk-Mirra_Andreeva,Marta Kostyuk,S-IO,1,0,0,0,0,0,1
20260502-W-Madrid-F-Marta_Kostyuk-Mirra_Andreeva,Mirra Andreeva,F-XC,8,1,0,0,1,5,3
20260502-W-Madrid-F-Marta_Kostyuk-Mirra_Andreeva,Mirra Andreeva,F-DTM,6,1,0,1,0,4,2
20260502-W-Madrid-F-Marta_Kostyuk-Mirra_Andreeva,Mirra Andreeva,F-DTL,14,2,0,0,2,6,8
20260502-W-Madrid-F-Marta_Kostyuk-Mirra_Andreeva,Mirra Andreeva,F-IO,11,0,0,0,0,6,5
20260502-W-Madrid-F-Marta_Kostyuk-Mirra_Andreeva,Mirra Andreeva,F-II,1,0,0,0,0,1,0
20260502-W-Madrid-F-Marta_Kostyuk-Mirra_Andreeva,Mirra Andreeva,B-XC,31,7,1,3,3,16,15
20260502-W-Madrid-F-Marta_Kostyuk-Mirra_Andreeva,Mirra Andreeva,B-DTM,11,1,0,0,1,2,9
20260502-W-Madrid-F-Marta_Kostyuk-Mirra_Andreeva,Mirra Andreeva,B-DTL,18,7,3,2,2,10,8
20260502-W-Madrid-F-Marta_Kostyuk-Mirra_Andreeva,Mirra Andreeva,B-IO,9,2,1,0,1,4,5
20260502-W-Madrid-F-Marta_Kostyuk-Mirra_Andreeva,Mirra Andreeva,S-XC,2,0,0,0,0,1,1
20260502-W-Madrid-F-Marta_Kostyuk-Mirra_Andreeva,Mirra Andreeva,S-DTM,1,0,0,0,0,0,1
20260430-W-Madrid-SF-Marta_Kostyuk-Anastasia_Potapova,Marta Kostyuk,F-XC,27,3,0,1,2,8,19
20260430-W-Madrid-SF-Marta_Kostyuk-Anastasia_Potapova,Marta Kostyuk,F-DTM,19,1,0,0,1,7,12
20260430-W-Madrid-SF-Marta_Kostyuk-Anastasia_Potapova,Marta Kostyuk,F-DTL,7,4,0,1,3,1,6
20260430-W-Madrid-SF-Marta_Kostyuk-Anastasia_Potapova,Marta Kostyuk,F-IO,20,10,3,0,7,8,12
20260430-W-Madrid-SF-Marta_Kostyuk-Anastasia_Potapova,Marta Kostyuk,B-XC,18,6,1,2,3,7,11
20260430-W-Madrid-SF-Marta_Kostyuk-Anastasia_Potapova,Marta Kostyuk,B-DTM,24,2,0,0,2,14,10
20260430-W-Madrid-SF-Marta_Kostyuk-Anastasia_Potapova,Marta Kostyuk,B-DTL,4,2,1,0,1,3,1
20260430-W-Madrid-SF-Marta_Kostyuk-Anastasia_Potapova,Marta Kostyuk,B-IO,2,1,0,0,1,0,2
20260430-W-Madrid-SF-Marta_Kostyuk-Anastasia_Potapova,Marta Kostyuk,S-XC,6,0,0,0,0,4,2
20260430-W-Madrid-SF-Marta_Kostyuk-Anastasia_Potapova,Marta Kostyuk,S-DTM,10,1,0,0,1,3,7
20260430-W-Madrid-SF-Marta_Kostyuk-Anastasia_Potapova,Anastasia Potapova,F-XC,36,10,3,1,6,18,18
20260430-W-Madrid-SF-Marta_Kostyuk-Anastasia_Potapova,Anastasia Potapova,F-DTM,15,2,1,0,1,8,7
20260430-W-Madrid-SF-Marta_Kostyuk-Anastasia_Potapova,Anastasia Potapova,F-DTL,6,3,1,1,1,3,3
20260430-W-Madrid-SF-Marta_Kostyuk-Anastasia_Potapova,Anastasia Potapova,F-IO,16,7,2,1,4,6,10
20260430-W-Madrid-SF-Marta_Kostyuk-Anastasia_Potapova,Anastasia Potapova,B-XC,42,12,4,2,6,25,17
20260430-W-Madrid-SF-Marta_Kostyuk-Anastasia_Potapova,Anastasia Potapova,B-DTM,22,1,0,0,1,12,10
20260430-W-Madrid-SF-Marta_Kostyuk-Anastasia_Potapova,Anastasia Potapova,B-DTL,13,6,1,2,3,8,5
20260430-W-Madrid-SF-Marta_Kostyuk-Anastasia_Potapova,Anastasia Potapova,B-IO,12,4,1,0,3,6,6
20260430-W-Madrid-SF-Marta_Kostyuk-Anastasia_Potapova,Anastasia Potapova,S-DTL,1,0,0,0,0,0,1
20260430-W-Madrid-SF-Hailey_Baptiste-Mirra_Andreeva,Hailey Baptiste,F-XC,24,12,5,3,4,17,7
20260430-W-Madrid-SF-Hailey_Baptiste-Mirra_Andreeva,Hailey Baptiste,F-DTM,15,0,0,0,0,2,13
20260430-W-Madrid-SF-Hailey_Baptiste-Mirra_Andreeva,Hailey Baptiste,F-DTL,5,1,1,0,0,3,2
20260430-W-Madrid-SF-Hailey_Baptiste-Mirra_Andreeva,Hailey Baptiste,F-IO,21,7,3,0,4,8,13
20260430-W-Madrid-SF-Hailey_Baptiste-Mirra_Andreeva,Hailey Baptiste,F-II,10,6,2,1,3,6,4
20260430-W-Madrid-SF-Hailey_Baptiste-Mirra_Andreeva,Hailey Baptiste,B-XC,27,6,0,1,5,10,17
20260430-W-Madrid-SF-Hailey_Baptiste-Mirra_Andreeva,Hailey Baptiste,B-DTM,13,3,0,0,3,1,12
20260430-W-Madrid-SF-Hailey_Baptiste-Mirra_Andreeva,Hailey Baptiste,B-DTL,10,6,2,1,3,4,6
20260430-W-Madrid-SF-Hailey_Baptiste-Mirra_Andreeva,Hailey Baptiste,S-XC,7,1,1,0,0,3,4
20260430-W-Madrid-SF-Hailey_Baptiste-Mirra_Andreeva,Hailey Baptiste,S-DTM,3,0,0,0,0,2,1
20260430-W-Madrid-SF-Hailey_Baptiste-Mirra_Andreeva,Hailey Baptiste,S-DTL,2,1,0,1,0,1,1
20260430-W-Madrid-SF-Hailey_Baptiste-Mirra_Andreeva,Hailey Baptiste,S-IO,1,0,0,0,0,0,1
20260430-W-Madrid-SF-Hailey_Baptiste-Mirra_Andreeva,Mirra Andreeva,F-XC,6,0,0,0,0,4,2
20260430-W-Madrid-SF-Hailey_Baptiste-Mirra_Andreeva,Mirra Andreeva,F-DTM,7,2,0,2,0,4,3
20260430-W-Madrid-SF-Hailey_Baptiste-Mirra_Andreeva,Mirra Andreeva,F-DTL,9,6,2,2,2,6,3
20260430-W-Madrid-SF-Hailey_Baptiste-Mirra_Andreeva,Mirra Andreeva,F-IO,20,7,4,0,3,15,5
20260430-W-Madrid-SF-Hailey_Baptiste-Mirra_Andreeva,Mirra Andreeva,B-XC,36,5,2,1,2,24,12
20260430-W-Madrid-SF-Hailey_Baptiste-Mirra_Andreeva,Mirra Andreeva,B-DTM,12,1,0,0,1,7,5
20260430-W-Madrid-SF-Hailey_Baptiste-Mirra_Andreeva,Mirra Andreeva,B-DTL,16,8,7,1,0,13,3
20260430-W-Madrid-SF-Hailey_Baptiste-Mirra_Andreeva,Mirra Andreeva,B-IO,5,1,0,1,0,3,2
20260430-W-Madrid-SF-Hailey_Baptiste-Mirra_Andreeva,Mirra Andreeva,S-XC,4,0,0,0,0,2,2
20260430-W-Madrid-SF-Hailey_Baptiste-Mirra_Andreeva,Mirra Andreeva,S-DTM,2,0,0,0,0,1,1
20260430-W-Madrid-SF-Hailey_Baptiste-Mirra_Andreeva,Mirra Andreeva,S-DTL,1,1,0,0,1,0,1
20260429-W-Madrid-QF-Linda_Noskova-Marta_Kostyuk,Linda Noskova,F-XC,21,7,4,0,3,9,12
20260429-W-Madrid-QF-Linda_Noskova-Marta_Kostyuk,Linda Noskova,F-DTM,10,3,0,0,3,0,10
20260429-W-Madrid-QF-Linda_Noskova-Marta_Kostyuk,Linda Noskova,F-DTL,11,5,1,1,3,4,7
20260429-W-Madrid-QF-Linda_Noskova-Marta_Kostyuk,Linda Noskova,F-IO,8,4,0,3,1,4,4
20260429-W-Madrid-QF-Linda_Noskova-Marta_Kostyuk,Linda Noskova,B-XC,18,7,1,2,4,7,11
20260429-W-Madrid-QF-Linda_Noskova-Marta_Kostyuk,Linda Noskova,B-DTM,23,5,0,0,5,6,17
20260429-W-Madrid-QF-Linda_Noskova-Marta_Kostyuk,Linda Noskova,B-DTL,13,8,2,1,5,4,9
20260429-W-Madrid-QF-Linda_Noskova-Marta_Kostyuk,Linda Noskova,B-IO,2,0,0,0,0,0,2
20260429-W-Madrid-QF-Linda_Noskova-Marta_Kostyuk,Linda Noskova,S-XC,3,0,0,0,0,0,3
20260429-W-Madrid-QF-Linda_Noskova-Marta_Kostyuk,Linda Noskova,S-DTM,2,0,0,0,0,0,2
20260429-W-Madrid-QF-Linda_Noskova-Marta_Kostyuk,Marta Kostyuk,F-XC,26,8,3,1,4,20,6
20260429-W-Madrid-QF-Linda_Noskova-Marta_Kostyuk,Marta Kostyuk,F-DTM,15,1,0,0,1,9,6
20260429-W-Madrid-QF-Linda_Noskova-Marta_Kostyuk,Marta Kostyuk,F-DTL,6,2,1,0,1,5,1
20260429-W-Madrid-QF-Linda_Noskova-Marta_Kostyuk,Marta Kostyuk,F-IO,18,4,3,1,0,12,6
20260429-W-Madrid-QF-Linda_Noskova-Marta_Kostyuk,Marta Kostyuk,B-XC,15,5,3,0,2,12,3
20260429-W-Madrid-QF-Linda_Noskova-Marta_Kostyuk,Marta Kostyuk,B-DTM,16,4,0,1,3,8,8
20260429-W-Madrid-QF-Linda_Noskova-Marta_Kostyuk,Marta Kostyuk,B-DTL,3,1,0,0,1,1,2
20260429-W-Madrid-QF-Linda_Noskova-Marta_Kostyuk,Marta Kostyuk,S-XC,4,1,0,0,1,3,1
20260429-W-Madrid-QF-Linda_Noskova-Marta_Kostyuk,Marta Kostyuk,S-DTM,3,0,0,0,0,2,1
