match_id,player,row,shots,pt_ending,winners,induced_forced,unforced,shots_in_pts_won,shots_in_pts_lost
20260521-M-Roland_Garros-Q3-Jesper_De_Jong-Michael_Zheng,Jesper De Jong,F-XC,24,4,2,0,2,7,17
20260521-M-Roland_Garros-Q3-Jesper_De_Jong-Michael_Zheng,Jesper De Jong,F-DTM,17,0,0,0,0,6,11
20260521-M-Roland_Garros-Q3-Jesper_De_Jong-Michael_Zheng,Jesper De Jong,F-DTL,18,4,1,0,3,3,15
20260521-M-Roland_Garros-Q3-Jesper_De_Jong-Michael_Zheng,Jesper De Jong,F-IO,33,11,4,5,2,20,13
20260521-M-Roland_Garros-Q3-Jesper_De_Jong-Michael_Zheng,Jesper De Jong,F-II,10,5,2,0,3,3,7
20260521-M-Roland_Garros-Q3-Jesper_De_Jong-Michael_Zheng,Jesper De Jong,B-XC,49,3,0,1,2,21,28
20260521-M-Roland_Garros-Q3-Jesper_De_Jong-Michael_Zheng,Jesper De Jong,B-DTM,17,1,0,0,1,3,14
20260521-M-Roland_Garros-Q3-Jesper_De_Jong-Michael_Zheng,Jesper De Jong,B-DTL,10,3,0,2,1,3,7
20260521-M-Roland_Garros-Q3-Jesper_De_Jong-Michael_Zheng,Jesper De Jong,S-XC,5,0,0,0,0,1,4
20260521-M-Roland_Garros-Q3-Jesper_De_Jong-Michael_Zheng,Jesper De Jong,S-DTM,1,0,0,0,0,0,1
20260521-M-Roland_Garros-Q3-Jesper_De_Jong-Michael_Zheng,Jesper De Jong,S-DTL,3,0,0,0,0,1,2
20260521-M-Roland_Garros-Q3-Jesper_De_Jong-Michael_Zheng,Michael Zheng,F-XC,45,10,5,2,3,38,7
20260521-M-Roland_Garros-Q3-Jesper_De_Jong-Michael_Zheng,Michael Zheng,F-DTM,11,1,0,1,0,5,6
20260521-M-Roland_Garros-Q3-Jesper_De_Jong-Michael_Zheng,Michael Zheng,F-DTL,12,6,2,1,3,8,4
20260521-M-Roland_Garros-Q3-Jesper_De_Jong-Michael_Zheng,Michael Zheng,F-IO,49,16,9,5,2,36,13
20260521-M-Roland_Garros-Q3-Jesper_De_Jong-Michael_Zheng,Michael Zheng,F-II,13,4,1,2,1,11,2
20260521-M-Roland_Garros-Q3-Jesper_De_Jong-Michael_Zheng,Michael Zheng,B-XC,49,2,0,0,2,29,20
20260521-M-Roland_Garros-Q3-Jesper_De_Jong-Michael_Zheng,Michael Zheng,B-DTM,11,1,0,0,1,6,5
20260521-M-Roland_Garros-Q3-Jesper_De_Jong-Michael_Zheng,Michael Zheng,B-DTL,13,6,2,3,1,9,4
20260521-M-Roland_Garros-Q3-Jesper_De_Jong-Michael_Zheng,Michael Zheng,B-IO,2,0,0,0,0,2,0
20260521-M-Roland_Garros-Q3-Jesper_De_Jong-Michael_Zheng,Michael Zheng,S-XC,3,1,0,0,1,1,2
20260521-M-Roland_Garros-Q3-Jesper_De_Jong-Michael_Zheng,Michael Zheng,S-DTM,1,0,0,0,0,0,1
20260521-M-Roland_Garros-Q3-Jesper_De_Jong-Michael_Zheng,Michael Zheng,S-DTL,1,0,0,0,0,0,1
20260517-M-Rome_Masters-F-Casper_Ruud-Jannik_Sinner,Casper Ruud,F-XC,34,7,4,0,3,20,14
20260517-M-Rome_Masters-F-Casper_Ruud-Jannik_Sinner,Casper Ruud,F-DTM,23,1,0,1,0,7,16
20260517-M-Rome_Masters-F-Casper_Ruud-Jannik_Sinner,Casper Ruud,F-DTL,8,4,2,0,2,3,5
20260517-M-Rome_Masters-F-Casper_Ruud-Jannik_Sinner,Casper Ruud,F-IO,32,6,2,1,3,16,16
20260517-M-Rome_Masters-F-Casper_Ruud-Jannik_Sinner,Casper Ruud,F-II,6,2,1,0,1,3,3
20260517-M-Rome_Masters-F-Casper_Ruud-Jannik_Sinner,Casper Ruud,B-XC,49,5,2,1,2,25,24
20260517-M-Rome_Masters-F-Casper_Ruud-Jannik_Sinner,Casper Ruud,B-DTM,34,3,0,0,3,14,20
20260517-M-Rome_Masters-F-Casper_Ruud-Jannik_Sinner,Casper Ruud,B-DTL,4,3,2,0,1,3,1
20260517-M-Rome_Masters-F-Casper_Ruud-Jannik_Sinner,Casper Ruud,B-II,1,1,0,1,0,1,0
20260517-M-Rome_Masters-F-Casper_Ruud-Jannik_Sinner,Casper Ruud,S-XC,6,1,0,0,1,2,4
20260517-M-Rome_Masters-F-Casper_Ruud-Jannik_Sinner,Casper Ruud,S-DTM,3,0,0,0,0,1,2
20260517-M-Rome_Masters-F-Casper_Ruud-Jannik_Sinner,Casper Ruud,S-DTL,1,0,0,0,0,1,0
20260517-M-Rome_Masters-F-Casper_Ruud-Jannik_Sinner,Jannik Sinner,F-XC,24,7,2,2,3,14,10
20260517-M-Rome_Masters-F-Casper_Ruud-Jannik_Sinner,Jannik Sinner,F-DTM,28,1,0,1,0,16,12
20260517-M-Rome_Masters-F-Casper_Ruud-Jannik_Sinner,Jannik Sinner,F-DTL,10,2,0,0,2,5,5
20260517-M-Rome_Masters-F-Casper_Ruud-Jannik_Sinner,Jannik Sinner,F-IO,28,5,4,0,1,15,13
20260517-M-Rome_Masters-F-Casper_Ruud-Jannik_Sinner,Jannik Sinner,F-II,4,3,3,0,0,4,0
20260517-M-Rome_Masters-F-Casper_Ruud-Jannik_Sinner,Jannik Sinner,B-XC,55,5,3,1,1,29,26
20260517-M-Rome_Masters-F-Casper_Ruud-Jannik_Sinner,Jannik Sinner,B-DTM,30,4,0,0,4,15,15
20260517-M-Rome_Masters-F-Casper_Ruud-Jannik_Sinner,Jannik Sinner,B-DTL,15,7,4,0,3,7,8
20260517-M-Rome_Masters-F-Casper_Ruud-Jannik_Sinner,Jannik Sinner,B-IO,3,1,1,0,0,2,1
20260517-M-Rome_Masters-F-Casper_Ruud-Jannik_Sinner,Jannik Sinner,S-XC,2,0,0,0,0,1,1
20260511-M-Rome_Masters-R16-Rafael_Jodar-Learner_Tien,Rafael Jodar,F-XC,39,8,1,1,6,23,16
20260511-M-Rome_Masters-R16-Rafael_Jodar-Learner_Tien,Rafael Jodar,F-DTM,13,1,1,0,0,10,3
20260511-M-Rome_Masters-R16-Rafael_Jodar-Learner_Tien,Rafael Jodar,F-DTL,10,5,1,3,1,8,2
20260511-M-Rome_Masters-R16-Rafael_Jodar-Learner_Tien,Rafael Jodar,F-IO,11,4,2,1,1,7,4
20260511-M-Rome_Masters-R16-Rafael_Jodar-Learner_Tien,Rafael Jodar,F-II,7,2,0,0,2,2,5
20260511-M-Rome_Masters-R16-Rafael_Jodar-Learner_Tien,Rafael Jodar,B-XC,33,3,2,0,1,17,16
20260511-M-Rome_Masters-R16-Rafael_Jodar-Learner_Tien,Rafael Jodar,B-DTM,19,1,0,0,1,15,4
20260511-M-Rome_Masters-R16-Rafael_Jodar-Learner_Tien,Rafael Jodar,B-DTL,8,6,2,2,2,5,3
20260511-M-Rome_Masters-R16-Rafael_Jodar-Learner_Tien,Rafael Jodar,B-IO,3,2,0,0,2,1,2
20260511-M-Rome_Masters-R16-Rafael_Jodar-Learner_Tien,Rafael Jodar,S-DTM,1,0,0,0,0,0,1
20260511-M-Rome_Masters-R16-Rafael_Jodar-Learner_Tien,Rafael Jodar,S-DTL,1,0,0,0,0,1,0
20260511-M-Rome_Masters-R16-Rafael_Jodar-Learner_Tien,Learner Tien,F-XC,47,7,0,2,5,18,29
20260511-M-Rome_Masters-R16-Rafael_Jodar-Learner_Tien,Learner Tien,F-DTM,8,0,0,0,0,3,5
20260511-M-Rome_Masters-R16-Rafael_Jodar-Learner_Tien,Learner Tien,F-DTL,13,7,2,1,4,4,9
20260511-M-Rome_Masters-R16-Rafael_Jodar-Learner_Tien,Learner Tien,F-IO,17,6,0,2,4,4,13
20260511-M-Rome_Masters-R16-Rafael_Jodar-Learner_Tien,Learner Tien,F-II,3,0,0,0,0,1,2
20260511-M-Rome_Masters-R16-Rafael_Jodar-Learner_Tien,Learner Tien,B-XC,24,2,0,1,1,9,15
20260511-M-Rome_Masters-R16-Rafael_Jodar-Learner_Tien,Learner Tien,B-DTM,12,3,0,0,3,6,6
20260511-M-Rome_Masters-R16-Rafael_Jodar-Learner_Tien,Learner Tien,B-DTL,8,5,0,1,4,3,5
20260511-M-Rome_Masters-R16-Rafael_Jodar-Learner_Tien,Learner Tien,B-IO,5,1,0,0,1,2,3
20260511-M-Rome_Masters-R16-Rafael_Jodar-Learner_Tien,Learner Tien,S-XC,4,1,0,0,1,2,2
20260511-M-Rome_Masters-R16-Rafael_Jodar-Learner_Tien,Learner Tien,S-DTL,1,0,0,0,0,0,1
20260507-M-Rome_Masters-R128-Stefanos_Tsitsipas-Tomas_Machac,Stefanos Tsitsipas,F-XC,24,9,7,0,2,20,4
20260507-M-Rome_Masters-R128-Stefanos_Tsitsipas-Tomas_Machac,Stefanos Tsitsipas,F-DTM,8,0,0,0,0,1,7
20260507-M-Rome_Masters-R128-Stefanos_Tsitsipas-Tomas_Machac,Stefanos Tsitsipas,F-DTL,6,4,3,1,0,5,1
20260507-M-Rome_Masters-R128-Stefanos_Tsitsipas-Tomas_Machac,Stefanos Tsitsipas,F-IO,38,15,5,2,8,17,21
20260507-M-Rome_Masters-R128-Stefanos_Tsitsipas-Tomas_Machac,Stefanos Tsitsipas,F-II,8,4,2,1,1,3,5
20260507-M-Rome_Masters-R128-Stefanos_Tsitsipas-Tomas_Machac,Stefanos Tsitsipas,B-XC,32,7,0,2,5,10,22
20260507-M-Rome_Masters-R128-Stefanos_Tsitsipas-Tomas_Machac,Stefanos Tsitsipas,B-DTM,23,2,0,0,2,5,18
20260507-M-Rome_Masters-R128-Stefanos_Tsitsipas-Tomas_Machac,Stefanos Tsitsipas,B-DTL,10,4,0,1,3,5,5
20260507-M-Rome_Masters-R128-Stefanos_Tsitsipas-Tomas_Machac,Stefanos Tsitsipas,B-IO,3,1,0,0,1,0,3
20260507-M-Rome_Masters-R128-Stefanos_Tsitsipas-Tomas_Machac,Stefanos Tsitsipas,S-XC,5,0,0,0,0,3,2
20260507-M-Rome_Masters-R128-Stefanos_Tsitsipas-Tomas_Machac,Stefanos Tsitsipas,S-DTM,1,0,0,0,0,0,1
20260507-M-Rome_Masters-R128-Stefanos_Tsitsipas-Tomas_Machac,Stefanos Tsitsipas,S-DTL,2,0,0,0,0,1,1
20260507-M-Rome_Masters-R128-Stefanos_Tsitsipas-Tomas_Machac,Tomas Machac,F-XC,14,2,1,0,1,6,8
20260507-M-Rome_Masters-R128-Stefanos_Tsitsipas-Tomas_Machac,Tomas Machac,F-DTM,16,1,0,0,1,6,10
20260507-M-Rome_Masters-R128-Stefanos_Tsitsipas-Tomas_Machac,Tomas Machac,F-DTL,7,0,0,0,0,5,2
20260507-M-Rome_Masters-R128-Stefanos_Tsitsipas-Tomas_Machac,Tomas Machac,F-IO,24,10,6,3,1,19,5
20260507-M-Rome_Masters-R128-Stefanos_Tsitsipas-Tomas_Machac,Tomas Machac,F-II,3,1,0,0,1,0,3
20260507-M-Rome_Masters-R128-Stefanos_Tsitsipas-Tomas_Machac,Tomas Machac,B-XC,56,4,0,1,3,38,18
20260507-M-Rome_Masters-R128-Stefanos_Tsitsipas-Tomas_Machac,Tomas Machac,B-DTM,13,0,0,0,0,7,6
20260507-M-Rome_Masters-R128-Stefanos_Tsitsipas-Tomas_Machac,Tomas Machac,B-DTL,8,7,5,0,2,6,2
20260507-M-Rome_Masters-R128-Stefanos_Tsitsipas-Tomas_Machac,Tomas Machac,B-IO,1,1,0,0,1,0,1
20260507-M-Rome_Masters-R128-Stefanos_Tsitsipas-Tomas_Machac,Tomas Machac,S-XC,1,0,0,0,0,0,1
20260507-M-Rome_Masters-R128-Stefanos_Tsitsipas-Tomas_Machac,Tomas Machac,S-DTL,1,0,0,0,0,0,1
20260503-M-Madrid_Masters-F-Jannik_Sinner-Alexander_Zverev,Jannik Sinner,F-XC,16,3,2,0,1,10,6
20260503-M-Madrid_Masters-F-Jannik_Sinner-Alexander_Zverev,Jannik Sinner,F-DTM,4,0,0,0,0,3,1
20260503-M-Madrid_Masters-F-Jannik_Sinner-Alexander_Zverev,Jannik Sinner,F-DTL,2,0,0,0,0,1,1
20260503-M-Madrid_Masters-F-Jannik_Sinner-Alexander_Zverev,Jannik Sinner,F-IO,7,3,3,0,0,6,1
20260503-M-Madrid_Masters-F-Jannik_Sinner-Alexander_Zverev,Jannik Sinner,F-II,2,0,0,0,0,2,0
20260503-M-Madrid_Masters-F-Jannik_Sinner-Alexander_Zverev,Jannik Sinner,B-XC,22,4,1,2,1,11,11
20260503-M-Madrid_Masters-F-Jannik_Sinner-Alexander_Zverev,Jannik Sinner,B-DTM,5,0,0,0,0,4,1
20260503-M-Madrid_Masters-F-Jannik_Sinner-Alexander_Zverev,Jannik Sinner,B-DTL,4,2,1,0,1,3,1
20260503-M-Madrid_Masters-F-Jannik_Sinner-Alexander_Zverev,Jannik Sinner,B-IO,2,0,0,0,0,1,1
20260503-M-Madrid_Masters-F-Jannik_Sinner-Alexander_Zverev,Jannik Sinner,S-DTM,1,0,0,0,0,0,1
20260503-M-Madrid_Masters-F-Jannik_Sinner-Alexander_Zverev,Alexander Zverev,F-XC,20,8,2,0,6,6,14
20260503-M-Madrid_Masters-F-Jannik_Sinner-Alexander_Zverev,Alexander Zverev,F-DTM,5,1,0,0,1,2,3
20260503-M-Madrid_Masters-F-Jannik_Sinner-Alexander_Zverev,Alexander Zverev,F-DTL,6,1,1,0,0,3,3
20260503-M-Madrid_Masters-F-Jannik_Sinner-Alexander_Zverev,Alexander Zverev,F-IO,6,3,2,0,1,4,2
20260503-M-Madrid_Masters-F-Jannik_Sinner-Alexander_Zverev,Alexander Zverev,B-XC,23,5,0,2,3,10,13
20260503-M-Madrid_Masters-F-Jannik_Sinner-Alexander_Zverev,Alexander Zverev,B-DTM,2,0,0,0,0,1,1
20260503-M-Madrid_Masters-F-Jannik_Sinner-Alexander_Zverev,Alexander Zverev,B-DTL,3,1,0,0,1,1,2
20260503-M-Madrid_Masters-F-Jannik_Sinner-Alexander_Zverev,Alexander Zverev,B-IO,2,1,0,0,1,0,2
20260503-M-Madrid_Masters-F-Jannik_Sinner-Alexander_Zverev,Alexander Zverev,S-XC,5,0,0,0,0,1,4
20260503-M-Madrid_Masters-F-Jannik_Sinner-Alexander_Zverev,Alexander Zverev,S-DTM,1,0,0,0,0,0,1
20260503-M-Madrid_Masters-F-Jannik_Sinner-Alexander_Zverev,Alexander Zverev,S-DTL,2,1,0,0,1,1,1
20260501-M-Madrid_Masters-SF-Arthur_Fils-Jannik_Sinner,Arthur Fils,F-XC,23,12,1,2,9,8,15
20260501-M-Madrid_Masters-SF-Arthur_Fils-Jannik_Sinner,Arthur Fils,F-DTM,7,1,0,0,1,3,4
20260501-M-Madrid_Masters-SF-Arthur_Fils-Jannik_Sinner,Arthur Fils,F-DTL,3,2,1,1,0,2,1
20260501-M-Madrid_Masters-SF-Arthur_Fils-Jannik_Sinner,Arthur Fils,F-IO,17,4,1,1,2,9,8
20260501-M-Madrid_Masters-SF-Arthur_Fils-Jannik_Sinner,Arthur Fils,F-II,3,1,0,0,1,2,1
20260501-M-Madrid_Masters-SF-Arthur_Fils-Jannik_Sinner,Arthur Fils,B-XC,53,5,1,1,3,24,29
20260501-M-Madrid_Masters-SF-Arthur_Fils-Jannik_Sinner,Arthur Fils,B-DTM,16,2,0,0,2,6,10
20260501-M-Madrid_Masters-SF-Arthur_Fils-Jannik_Sinner,Arthur Fils,B-DTL,4,2,1,1,0,2,2
20260501-M-Madrid_Masters-SF-Arthur_Fils-Jannik_Sinner,Arthur Fils,B-IO,2,2,0,0,2,0,2
20260501-M-Madrid_Masters-SF-Arthur_Fils-Jannik_Sinner,Arthur Fils,S-XC,3,0,0,0,0,0,3
20260501-M-Madrid_Masters-SF-Arthur_Fils-Jannik_Sinner,Arthur Fils,S-DTM,1,0,0,0,0,0,1
20260501-M-Madrid_Masters-SF-Arthur_Fils-Jannik_Sinner,Arthur Fils,S-DTL,3,0,0,0,0,2,1
20260501-M-Madrid_Masters-SF-Arthur_Fils-Jannik_Sinner,Jannik Sinner,F-XC,11,7,2,2,3,7,4
20260501-M-Madrid_Masters-SF-Arthur_Fils-Jannik_Sinner,Jannik Sinner,F-DTM,5,0,0,0,0,4,1
20260501-M-Madrid_Masters-SF-Arthur_Fils-Jannik_Sinner,Jannik Sinner,F-DTL,14,5,3,0,2,9,5
20260501-M-Madrid_Masters-SF-Arthur_Fils-Jannik_Sinner,Jannik Sinner,F-IO,12,3,0,2,1,9,3
20260501-M-Madrid_Masters-SF-Arthur_Fils-Jannik_Sinner,Jannik Sinner,F-II,2,2,1,1,0,2,0
20260501-M-Madrid_Masters-SF-Arthur_Fils-Jannik_Sinner,Jannik Sinner,B-XC,52,10,3,2,5,26,26
20260501-M-Madrid_Masters-SF-Arthur_Fils-Jannik_Sinner,Jannik Sinner,B-DTM,14,0,0,0,0,10,4
20260501-M-Madrid_Masters-SF-Arthur_Fils-Jannik_Sinner,Jannik Sinner,B-DTL,8,3,2,0,1,6,2
20260501-M-Madrid_Masters-SF-Arthur_Fils-Jannik_Sinner,Jannik Sinner,B-IO,3,1,0,0,1,2,1
20260501-M-Madrid_Masters-SF-Arthur_Fils-Jannik_Sinner,Jannik Sinner,S-DTM,1,0,0,0,0,0,1
20260501-M-Madrid_Masters-SF-Arthur_Fils-Jannik_Sinner,Jannik Sinner,S-DTL,1,1,1,0,0,1,0
20260430-M-Madrid_Masters-QF-Alexander_Zverev-Flavio_Cobolli,Alexander Zverev,F-XC,36,14,3,4,7,21,15
20260430-M-Madrid_Masters-QF-Alexander_Zverev-Flavio_Cobolli,Alexander Zverev,F-DTM,29,2,0,2,0,19,10
20260430-M-Madrid_Masters-QF-Alexander_Zverev-Flavio_Cobolli,Alexander Zverev,F-DTL,5,2,0,0,2,0,5
20260430-M-Madrid_Masters-QF-Alexander_Zverev-Flavio_Cobolli,Alexander Zverev,F-IO,19,4,1,2,1,10,9
20260430-M-Madrid_Masters-QF-Alexander_Zverev-Flavio_Cobolli,Alexander Zverev,B-XC,29,4,1,1,2,14,15
20260430-M-Madrid_Masters-QF-Alexander_Zverev-Flavio_Cobolli,Alexander Zverev,B-DTM,19,1,0,0,1,10,9
20260430-M-Madrid_Masters-QF-Alexander_Zverev-Flavio_Cobolli,Alexander Zverev,B-DTL,6,4,1,1,2,3,3
20260430-M-Madrid_Masters-QF-Alexander_Zverev-Flavio_Cobolli,Alexander Zverev,B-IO,5,2,1,1,0,4,1
20260430-M-Madrid_Masters-QF-Alexander_Zverev-Flavio_Cobolli,Alexander Zverev,S-XC,2,0,0,0,0,0,2
20260430-M-Madrid_Masters-QF-Alexander_Zverev-Flavio_Cobolli,Alexander Zverev,S-DTM,3,0,0,0,0,2,1
20260430-M-Madrid_Masters-QF-Alexander_Zverev-Flavio_Cobolli,Flavio Cobolli,F-XC,33,8,2,4,2,18,15
20260430-M-Madrid_Masters-QF-Alexander_Zverev-Flavio_Cobolli,Flavio Cobolli,F-DTM,35,2,0,0,2,11,24
20260430-M-Madrid_Masters-QF-Alexander_Zverev-Flavio_Cobolli,Flavio Cobolli,F-DTL,5,2,0,0,2,1,4
20260430-M-Madrid_Masters-QF-Alexander_Zverev-Flavio_Cobolli,Flavio Cobolli,F-IO,17,6,2,1,3,9,8
20260430-M-Madrid_Masters-QF-Alexander_Zverev-Flavio_Cobolli,Flavio Cobolli,F-II,3,1,0,0,1,0,3
20260430-M-Madrid_Masters-QF-Alexander_Zverev-Flavio_Cobolli,Flavio Cobolli,B-XC,23,3,1,0,2,16,7
20260430-M-Madrid_Masters-QF-Alexander_Zverev-Flavio_Cobolli,Flavio Cobolli,B-DTM,32,3,0,1,2,14,18
20260430-M-Madrid_Masters-QF-Alexander_Zverev-Flavio_Cobolli,Flavio Cobolli,B-DTL,3,1,0,0,1,1,2
20260430-M-Madrid_Masters-QF-Alexander_Zverev-Flavio_Cobolli,Flavio Cobolli,B-IO,3,0,0,0,0,2,1
20260430-M-Madrid_Masters-QF-Alexander_Zverev-Flavio_Cobolli,Flavio Cobolli,S-XC,2,0,0,0,0,1,1
20260430-M-Madrid_Masters-QF-Alexander_Zverev-Flavio_Cobolli,Flavio Cobolli,S-DTM,2,0,0,0,0,1,1
20260430-M-Madrid_Masters-QF-Alexander_Zverev-Flavio_Cobolli,Flavio Cobolli,S-DTL,1,0,0,0,0,1,0
20260429-M-Madrid_Masters-QF-Rafael_Jodar-Jannik_Sinner,Rafael Jodar,S-DTM,2,0,0,0,0,1,1
20260429-M-Madrid_Masters-QF-Rafael_Jodar-Jannik_Sinner,Rafael Jodar,S-DTL,1,0,0,0,0,1,0
20260429-M-Madrid_Masters-QF-Rafael_Jodar-Jannik_Sinner,Jannik Sinner,F-XC,26,12,5,1,6,14,12
20260429-M-Madrid_Masters-QF-Rafael_Jodar-Jannik_Sinner,Jannik Sinner,F-DTM,5,0,0,0,0,5,0
20260429-M-Madrid_Masters-QF-Rafael_Jodar-Jannik_Sinner,Jannik Sinner,F-DTL,19,9,5,0,4,12,7
20260429-M-Madrid_Masters-QF-Rafael_Jodar-Jannik_Sinner,Jannik Sinner,F-IO,27,11,2,5,4,21,6
20260429-M-Madrid_Masters-QF-Rafael_Jodar-Jannik_Sinner,Jannik Sinner,F-II,3,1,1,0,0,2,1
20260429-M-Madrid_Masters-QF-Rafael_Jodar-Jannik_Sinner,Jannik Sinner,B-XC,44,3,1,0,2,25,19
20260429-M-Madrid_Masters-QF-Rafael_Jodar-Jannik_Sinner,Jannik Sinner,B-DTM,15,0,0,0,0,13,2
20260429-M-Madrid_Masters-QF-Rafael_Jodar-Jannik_Sinner,Rafael Jodar,F-XC,34,13,6,2,5,14,20
20260429-M-Madrid_Masters-QF-Rafael_Jodar-Jannik_Sinner,Rafael Jodar,F-DTM,10,4,1,1,2,4,6
20260429-M-Madrid_Masters-QF-Rafael_Jodar-Jannik_Sinner,Rafael Jodar,F-DTL,8,4,2,1,1,7,1
20260429-M-Madrid_Masters-QF-Rafael_Jodar-Jannik_Sinner,Rafael Jodar,F-IO,17,8,1,0,7,4,13
20260429-M-Madrid_Masters-QF-Rafael_Jodar-Jannik_Sinner,Rafael Jodar,F-II,2,0,0,0,0,0,2
20260429-M-Madrid_Masters-QF-Rafael_Jodar-Jannik_Sinner,Rafael Jodar,B-XC,51,10,1,1,8,11,40
20260429-M-Madrid_Masters-QF-Rafael_Jodar-Jannik_Sinner,Rafael Jodar,B-DTM,16,0,0,0,0,4,12
20260429-M-Madrid_Masters-QF-Rafael_Jodar-Jannik_Sinner,Rafael Jodar,B-DTL,23,8,2,2,4,11,12
20260429-M-Madrid_Masters-QF-Rafael_Jodar-Jannik_Sinner,Rafael Jodar,B-IO,3,0,0,0,0,1,2
20260429-M-Madrid_Masters-QF-Rafael_Jodar-Jannik_Sinner,Rafael Jodar,S-XC,3,0,0,0,0,1,2
20260429-M-Madrid_Masters-QF-Rafael_Jodar-Jannik_Sinner,Jannik Sinner,B-DTL,11,4,2,0,2,7,4
20260429-M-Madrid_Masters-QF-Rafael_Jodar-Jannik_Sinner,Jannik Sinner,S-XC,2,1,1,0,0,2,0
20260429-M-Madrid_Masters-QF-Rafael_Jodar-Jannik_Sinner,Jannik Sinner,S-DTL,1,0,0,0,0,0,1
20260429-M-Madrid_Masters-QF-Arthur_Fils-Jiri_Lehecka,Arthur Fils,F-XC,27,5,1,0,4,13,14
20260429-M-Madrid_Masters-QF-Arthur_Fils-Jiri_Lehecka,Arthur Fils,F-DTM,7,0,0,0,0,5,2
20260429-M-Madrid_Masters-QF-Arthur_Fils-Jiri_Lehecka,Arthur Fils,F-DTL,10,1,1,0,0,4,6
20260429-M-Madrid_Masters-QF-Arthur_Fils-Jiri_Lehecka,Arthur Fils,F-IO,18,6,1,3,2,12,6
20260429-M-Madrid_Masters-QF-Arthur_Fils-Jiri_Lehecka,Arthur Fils,F-II,9,3,2,1,0,6,3
20260429-M-Madrid_Masters-QF-Arthur_Fils-Jiri_Lehecka,Arthur Fils,B-XC,51,7,1,3,3,36,15
20260429-M-Madrid_Masters-QF-Arthur_Fils-Jiri_Lehecka,Arthur Fils,B-DTM,11,1,0,0,1,6,5
20260429-M-Madrid_Masters-QF-Arthur_Fils-Jiri_Lehecka,Arthur Fils,B-DTL,6,1,1,0,0,3,3
20260429-M-Madrid_Masters-QF-Arthur_Fils-Jiri_Lehecka,Arthur Fils,B-IO,1,0,0,0,0,0,1
20260429-M-Madrid_Masters-QF-Arthur_Fils-Jiri_Lehecka,Arthur Fils,S-XC,4,0,0,0,0,2,2
20260429-M-Madrid_Masters-QF-Arthur_Fils-Jiri_Lehecka,Arthur Fils,S-DTM,1,0,0,0,0,0,1
20260429-M-Madrid_Masters-QF-Arthur_Fils-Jiri_Lehecka,Arthur Fils,S-IO,1,0,0,0,0,1,0
20260429-M-Madrid_Masters-QF-Arthur_Fils-Jiri_Lehecka,Jiri Lehecka,F-XC,28,8,2,2,4,14,14
20260429-M-Madrid_Masters-QF-Arthur_Fils-Jiri_Lehecka,Jiri Lehecka,F-DTM,8,0,0,0,0,3,5
20260429-M-Madrid_Masters-QF-Arthur_Fils-Jiri_Lehecka,Jiri Lehecka,F-DTL,12,4,0,1,3,5,7
20260429-M-Madrid_Masters-QF-Arthur_Fils-Jiri_Lehecka,Jiri Lehecka,F-IO,29,4,1,0,3,12,17
20260429-M-Madrid_Masters-QF-Arthur_Fils-Jiri_Lehecka,Jiri Lehecka,F-II,6,4,1,1,2,4,2
20260429-M-Madrid_Masters-QF-Arthur_Fils-Jiri_Lehecka,Jiri Lehecka,B-XC,35,5,0,1,4,9,26
20260429-M-Madrid_Masters-QF-Arthur_Fils-Jiri_Lehecka,Jiri Lehecka,B-DTM,15,0,0,0,0,7,8
20260429-M-Madrid_Masters-QF-Arthur_Fils-Jiri_Lehecka,Jiri Lehecka,B-DTL,6,2,0,0,2,1,5
20260429-M-Madrid_Masters-QF-Arthur_Fils-Jiri_Lehecka,Jiri Lehecka,B-IO,3,2,1,1,0,2,1
20260429-M-Madrid_Masters-QF-Arthur_Fils-Jiri_Lehecka,Jiri Lehecka,S-XC,2,1,0,0,1,1,1
20260429-M-Madrid_Masters-QF-Arthur_Fils-Jiri_Lehecka,Jiri Lehecka,S-DTM,2,0,0,0,0,1,1
20260428-M-Madrid_Masters-R16-Casper_Ruud-Stefanos_Tsitsipas,Casper Ruud,F-XC,26,13,4,5,3,18,8
20260428-M-Madrid_Masters-R16-Casper_Ruud-Stefanos_Tsitsipas,Casper Ruud,F-DTM,26,2,0,0,2,13,13
20260428-M-Madrid_Masters-R16-Casper_Ruud-Stefanos_Tsitsipas,Casper Ruud,F-DTL,15,7,4,2,1,11,4
20260428-M-Madrid_Masters-R16-Casper_Ruud-Stefanos_Tsitsipas,Casper Ruud,F-IO,49,12,3,3,6,32,17
20260428-M-Madrid_Masters-R16-Casper_Ruud-Stefanos_Tsitsipas,Casper Ruud,F-II,9,8,3,4,1,8,1
20260428-M-Madrid_Masters-R16-Casper_Ruud-Stefanos_Tsitsipas,Casper Ruud,B-XC,33,3,1,0,2,19,14
20260428-M-Madrid_Masters-R16-Casper_Ruud-Stefanos_Tsitsipas,Casper Ruud,B-DTM,8,2,0,0,2,2,6
20260428-M-Madrid_Masters-R16-Casper_Ruud-Stefanos_Tsitsipas,Casper Ruud,B-DTL,8,3,1,0,2,2,6
20260428-M-Madrid_Masters-R16-Casper_Ruud-Stefanos_Tsitsipas,Casper Ruud,B-IO,1,0,0,0,0,1,0
20260428-M-Madrid_Masters-R16-Casper_Ruud-Stefanos_Tsitsipas,Casper Ruud,S-XC,4,1,1,0,0,2,2
