match_id,player,row,first_pts,first_pts_won,first_aces,first_unret,first_forced,first_won_lte_3_shots,second_pts,second_pts_won,second_aces,second_unret,second_forced,second_won_lte_3_shots
20260521-M-Roland_Garros-Q3-Jesper_De_Jong-Michael_Zheng,Jesper De Jong,d,25,18,4,1,3,10,17,8,0,0,2,3
20260521-M-Roland_Garros-Q3-Jesper_De_Jong-Michael_Zheng,Jesper De Jong,a,23,15,2,0,4,7,15,5,0,0,0,2
20260521-M-Roland_Garros-Q3-Jesper_De_Jong-Michael_Zheng,Jesper De Jong,4,18,12,0,1,2,5,9,4,0,0,1,2
20260521-M-Roland_Garros-Q3-Jesper_De_Jong-Michael_Zheng,Jesper De Jong,5,1,1,0,0,0,0,4,3,0,0,0,1
20260521-M-Roland_Garros-Q3-Jesper_De_Jong-Michael_Zheng,Jesper De Jong,6,29,20,6,0,5,12,19,6,0,0,1,2
20260521-M-Roland_Garros-Q3-Jesper_De_Jong-Michael_Zheng,Jesper De Jong,4d,6,5,0,1,1,3,2,2,0,0,1,1
20260521-M-Roland_Garros-Q3-Jesper_De_Jong-Michael_Zheng,Jesper De Jong,4a,12,7,0,0,1,2,7,2,0,0,0,1
20260521-M-Roland_Garros-Q3-Jesper_De_Jong-Michael_Zheng,Jesper De Jong,5d,1,1,0,0,0,0,0,0,0,0,0,0
20260521-M-Roland_Garros-Q3-Jesper_De_Jong-Michael_Zheng,Jesper De Jong,5a,0,0,0,0,0,0,4,3,0,0,0,1
20260521-M-Roland_Garros-Q3-Jesper_De_Jong-Michael_Zheng,Jesper De Jong,6d,18,12,4,0,2,7,15,6,0,0,1,2
20260521-M-Roland_Garros-Q3-Jesper_De_Jong-Michael_Zheng,Jesper De Jong,6a,11,8,2,0,3,5,4,0,0,0,0,0
20260521-M-Roland_Garros-Q3-Jesper_De_Jong-Michael_Zheng,Michael Zheng,d,18,13,2,0,2,9,14,9,0,0,0,0
20260521-M-Roland_Garros-Q3-Jesper_De_Jong-Michael_Zheng,Michael Zheng,a,16,14,1,0,2,4,13,7,0,0,0,4
20260521-M-Roland_Garros-Q3-Jesper_De_Jong-Michael_Zheng,Michael Zheng,4,12,11,1,0,2,3,10,5,0,0,0,3
20260521-M-Roland_Garros-Q3-Jesper_De_Jong-Michael_Zheng,Michael Zheng,5,1,1,0,0,0,0,2,1,0,0,0,0
20260521-M-Roland_Garros-Q3-Jesper_De_Jong-Michael_Zheng,Michael Zheng,6,21,15,2,0,2,10,15,10,0,0,0,1
20260521-M-Roland_Garros-Q3-Jesper_De_Jong-Michael_Zheng,Michael Zheng,4d,3,3,0,0,1,1,0,0,0,0,0,0
20260521-M-Roland_Garros-Q3-Jesper_De_Jong-Michael_Zheng,Michael Zheng,4a,9,8,1,0,1,2,10,5,0,0,0,3
20260521-M-Roland_Garros-Q3-Jesper_De_Jong-Michael_Zheng,Michael Zheng,5d,0,0,0,0,0,0,1,0,0,0,0,0
20260521-M-Roland_Garros-Q3-Jesper_De_Jong-Michael_Zheng,Michael Zheng,5a,1,1,0,0,0,0,1,1,0,0,0,0
20260521-M-Roland_Garros-Q3-Jesper_De_Jong-Michael_Zheng,Michael Zheng,6d,15,10,2,0,1,8,13,9,0,0,0,0
20260521-M-Roland_Garros-Q3-Jesper_De_Jong-Michael_Zheng,Michael Zheng,6a,6,5,0,0,1,2,2,1,0,0,0,1
20260517-M-Rome_Masters-F-Casper_Ruud-Jannik_Sinner,Casper Ruud,d,20,14,3,0,4,9,13,8,0,0,1,2
20260517-M-Rome_Masters-F-Casper_Ruud-Jannik_Sinner,Casper Ruud,a,17,10,0,0,0,3,14,5,0,0,0,2
20260517-M-Rome_Masters-F-Casper_Ruud-Jannik_Sinner,Casper Ruud,4,18,12,1,0,0,5,16,6,0,0,1,4
20260517-M-Rome_Masters-F-Casper_Ruud-Jannik_Sinner,Casper Ruud,5,5,3,0,0,2,2,3,3,0,0,0,0
20260517-M-Rome_Masters-F-Casper_Ruud-Jannik_Sinner,Casper Ruud,6,14,9,2,0,2,5,8,4,0,0,0,0
20260517-M-Rome_Masters-F-Casper_Ruud-Jannik_Sinner,Casper Ruud,4d,8,5,1,0,0,3,4,2,0,0,1,2
20260517-M-Rome_Masters-F-Casper_Ruud-Jannik_Sinner,Casper Ruud,4a,10,7,0,0,0,2,12,4,0,0,0,2
20260517-M-Rome_Masters-F-Casper_Ruud-Jannik_Sinner,Casper Ruud,5d,3,3,0,0,2,2,2,2,0,0,0,0
20260517-M-Rome_Masters-F-Casper_Ruud-Jannik_Sinner,Casper Ruud,5a,2,0,0,0,0,0,1,1,0,0,0,0
20260517-M-Rome_Masters-F-Casper_Ruud-Jannik_Sinner,Casper Ruud,6d,9,6,2,0,2,4,7,4,0,0,0,0
20260517-M-Rome_Masters-F-Casper_Ruud-Jannik_Sinner,Casper Ruud,6a,5,3,0,0,0,1,1,0,0,0,0,0
20260517-M-Rome_Masters-F-Casper_Ruud-Jannik_Sinner,Jannik Sinner,d,21,19,1,0,5,12,9,4,0,0,0,0
20260517-M-Rome_Masters-F-Casper_Ruud-Jannik_Sinner,Jannik Sinner,a,14,10,1,0,4,7,11,6,0,0,0,1
20260517-M-Rome_Masters-F-Casper_Ruud-Jannik_Sinner,Jannik Sinner,4,21,20,2,0,9,13,10,6,0,0,0,1
20260517-M-Rome_Masters-F-Casper_Ruud-Jannik_Sinner,Jannik Sinner,5,1,1,0,0,0,0,6,2,0,0,0,0
20260517-M-Rome_Masters-F-Casper_Ruud-Jannik_Sinner,Jannik Sinner,6,13,8,0,0,0,6,4,2,0,0,0,0
20260517-M-Rome_Masters-F-Casper_Ruud-Jannik_Sinner,Jannik Sinner,4d,12,12,1,0,5,7,0,0,0,0,0,0
20260517-M-Rome_Masters-F-Casper_Ruud-Jannik_Sinner,Jannik Sinner,4a,9,8,1,0,4,6,10,6,0,0,0,1
20260517-M-Rome_Masters-F-Casper_Ruud-Jannik_Sinner,Jannik Sinner,5d,1,1,0,0,0,0,5,2,0,0,0,0
20260517-M-Rome_Masters-F-Casper_Ruud-Jannik_Sinner,Jannik Sinner,5a,0,0,0,0,0,0,1,0,0,0,0,0
20260517-M-Rome_Masters-F-Casper_Ruud-Jannik_Sinner,Jannik Sinner,6d,8,6,0,0,0,5,4,2,0,0,0,0
20260517-M-Rome_Masters-F-Casper_Ruud-Jannik_Sinner,Jannik Sinner,6a,5,2,0,0,0,1,0,0,0,0,0,0
20260511-M-Rome_Masters-R16-Rafael_Jodar-Learner_Tien,Rafael Jodar,d,17,14,0,0,4,7,11,8,0,0,1,2
20260511-M-Rome_Masters-R16-Rafael_Jodar-Learner_Tien,Rafael Jodar,a,16,9,0,0,6,6,6,3,0,0,0,0
20260511-M-Rome_Masters-R16-Rafael_Jodar-Learner_Tien,Rafael Jodar,4,14,11,0,0,4,6,10,6,0,0,1,2
20260511-M-Rome_Masters-R16-Rafael_Jodar-Learner_Tien,Rafael Jodar,5,7,4,0,0,3,3,3,3,0,0,0,0
20260511-M-Rome_Masters-R16-Rafael_Jodar-Learner_Tien,Rafael Jodar,6,12,8,0,0,3,4,4,2,0,0,0,0
20260511-M-Rome_Masters-R16-Rafael_Jodar-Learner_Tien,Rafael Jodar,4d,12,10,0,0,3,5,8,5,0,0,1,2
20260511-M-Rome_Masters-R16-Rafael_Jodar-Learner_Tien,Rafael Jodar,4a,2,1,0,0,1,1,2,1,0,0,0,0
20260511-M-Rome_Masters-R16-Rafael_Jodar-Learner_Tien,Rafael Jodar,5d,0,0,0,0,0,0,2,2,0,0,0,0
20260511-M-Rome_Masters-R16-Rafael_Jodar-Learner_Tien,Rafael Jodar,5a,7,4,0,0,3,3,1,1,0,0,0,0
20260511-M-Rome_Masters-R16-Rafael_Jodar-Learner_Tien,Rafael Jodar,6d,5,4,0,0,1,2,1,1,0,0,0,0
20260511-M-Rome_Masters-R16-Rafael_Jodar-Learner_Tien,Rafael Jodar,6a,7,4,0,0,2,2,3,1,0,0,0,0
20260511-M-Rome_Masters-R16-Rafael_Jodar-Learner_Tien,Learner Tien,d,18,10,2,0,3,5,10,5,1,0,1,3
20260511-M-Rome_Masters-R16-Rafael_Jodar-Learner_Tien,Learner Tien,a,17,9,0,0,4,5,7,2,0,0,0,2
20260511-M-Rome_Masters-R16-Rafael_Jodar-Learner_Tien,Learner Tien,4,19,10,2,0,2,5,4,0,0,0,0,0
20260511-M-Rome_Masters-R16-Rafael_Jodar-Learner_Tien,Learner Tien,5,2,2,0,0,0,0,4,2,0,0,1,2
20260511-M-Rome_Masters-R16-Rafael_Jodar-Learner_Tien,Learner Tien,6,14,7,0,0,5,5,9,5,1,0,0,3
20260511-M-Rome_Masters-R16-Rafael_Jodar-Learner_Tien,Learner Tien,4d,8,6,2,0,1,3,1,0,0,0,0,0
20260511-M-Rome_Masters-R16-Rafael_Jodar-Learner_Tien,Learner Tien,4a,11,4,0,0,1,2,3,0,0,0,0,0
20260511-M-Rome_Masters-R16-Rafael_Jodar-Learner_Tien,Learner Tien,5d,1,1,0,0,0,0,2,1,0,0,1,1
20260511-M-Rome_Masters-R16-Rafael_Jodar-Learner_Tien,Learner Tien,5a,1,1,0,0,0,0,2,1,0,0,0,1
20260511-M-Rome_Masters-R16-Rafael_Jodar-Learner_Tien,Learner Tien,6d,9,3,0,0,2,2,7,4,1,0,0,2
20260511-M-Rome_Masters-R16-Rafael_Jodar-Learner_Tien,Learner Tien,6a,5,4,0,0,3,3,2,1,0,0,0,1
20260507-M-Rome_Masters-R128-Stefanos_Tsitsipas-Tomas_Machac,Stefanos Tsitsipas,d,25,18,4,2,5,14,12,9,0,0,0,3
20260507-M-Rome_Masters-R128-Stefanos_Tsitsipas-Tomas_Machac,Stefanos Tsitsipas,a,17,13,4,2,3,11,15,7,0,0,1,2
20260507-M-Rome_Masters-R128-Stefanos_Tsitsipas-Tomas_Machac,Stefanos Tsitsipas,4,16,12,3,0,4,9,10,5,0,0,0,2
20260507-M-Rome_Masters-R128-Stefanos_Tsitsipas-Tomas_Machac,Stefanos Tsitsipas,5,5,2,0,1,1,2,6,4,0,0,1,1
20260507-M-Rome_Masters-R128-Stefanos_Tsitsipas-Tomas_Machac,Stefanos Tsitsipas,6,21,17,5,3,3,14,11,7,0,0,0,2
20260507-M-Rome_Masters-R128-Stefanos_Tsitsipas-Tomas_Machac,Stefanos Tsitsipas,4d,7,5,0,0,3,4,2,2,0,0,0,1
20260507-M-Rome_Masters-R128-Stefanos_Tsitsipas-Tomas_Machac,Stefanos Tsitsipas,4a,9,7,3,0,1,5,8,3,0,0,0,1
20260507-M-Rome_Masters-R128-Stefanos_Tsitsipas-Tomas_Machac,Stefanos Tsitsipas,5d,3,1,0,1,0,1,1,1,0,0,0,0
20260507-M-Rome_Masters-R128-Stefanos_Tsitsipas-Tomas_Machac,Stefanos Tsitsipas,5a,2,1,0,0,1,1,5,3,0,0,1,1
20260507-M-Rome_Masters-R128-Stefanos_Tsitsipas-Tomas_Machac,Stefanos Tsitsipas,6d,15,12,4,1,2,9,9,6,0,0,0,2
20260507-M-Rome_Masters-R128-Stefanos_Tsitsipas-Tomas_Machac,Stefanos Tsitsipas,6a,6,5,1,2,1,5,2,1,0,0,0,0
20260507-M-Rome_Masters-R128-Stefanos_Tsitsipas-Tomas_Machac,Tomas Machac,d,25,24,1,1,5,12,10,2,0,0,0,1
20260507-M-Rome_Masters-R128-Stefanos_Tsitsipas-Tomas_Machac,Tomas Machac,a,21,18,1,2,8,11,11,4,0,0,0,0
20260507-M-Rome_Masters-R128-Stefanos_Tsitsipas-Tomas_Machac,Tomas Machac,4,22,18,1,2,4,8,13,5,0,0,0,0
20260507-M-Rome_Masters-R128-Stefanos_Tsitsipas-Tomas_Machac,Tomas Machac,6,24,24,1,1,9,15,8,1,0,0,0,1
20260507-M-Rome_Masters-R128-Stefanos_Tsitsipas-Tomas_Machac,Tomas Machac,4d,12,11,1,1,2,5,2,1,0,0,0,0
20260507-M-Rome_Masters-R128-Stefanos_Tsitsipas-Tomas_Machac,Tomas Machac,4a,10,7,0,1,2,3,11,4,0,0,0,0
20260507-M-Rome_Masters-R128-Stefanos_Tsitsipas-Tomas_Machac,Tomas Machac,6d,13,13,0,0,3,7,8,1,0,0,0,1
20260507-M-Rome_Masters-R128-Stefanos_Tsitsipas-Tomas_Machac,Tomas Machac,6a,11,11,1,1,6,8,0,0,0,0,0,0
20260503-M-Madrid_Masters-F-Jannik_Sinner-Alexander_Zverev,Jannik Sinner,d,18,17,6,5,0,14,4,2,0,0,0,1
20260503-M-Madrid_Masters-F-Jannik_Sinner-Alexander_Zverev,Jannik Sinner,a,11,10,2,4,0,8,6,3,0,0,0,1
20260503-M-Madrid_Masters-F-Jannik_Sinner-Alexander_Zverev,Jannik Sinner,4,13,12,3,5,0,10,7,3,0,0,0,1
20260503-M-Madrid_Masters-F-Jannik_Sinner-Alexander_Zverev,Jannik Sinner,5,0,0,0,0,0,0,1,0,0,0,0,0
20260503-M-Madrid_Masters-F-Jannik_Sinner-Alexander_Zverev,Jannik Sinner,6,16,15,5,4,0,12,2,2,0,0,0,1
20260503-M-Madrid_Masters-F-Jannik_Sinner-Alexander_Zverev,Jannik Sinner,4d,6,6,2,2,0,5,1,0,0,0,0,0
20260503-M-Madrid_Masters-F-Jannik_Sinner-Alexander_Zverev,Jannik Sinner,4a,7,6,1,3,0,5,6,3,0,0,0,1
20260503-M-Madrid_Masters-F-Jannik_Sinner-Alexander_Zverev,Jannik Sinner,5d,0,0,0,0,0,0,1,0,0,0,0,0
20260503-M-Madrid_Masters-F-Jannik_Sinner-Alexander_Zverev,Jannik Sinner,6d,12,11,4,3,0,9,2,2,0,0,0,1
20260503-M-Madrid_Masters-F-Jannik_Sinner-Alexander_Zverev,Jannik Sinner,6a,4,4,1,1,0,3,0,0,0,0,0,0
20260503-M-Madrid_Masters-F-Jannik_Sinner-Alexander_Zverev,Alexander Zverev,d,14,8,2,1,0,5,6,1,0,0,0,0
20260503-M-Madrid_Masters-F-Jannik_Sinner-Alexander_Zverev,Alexander Zverev,a,13,6,0,4,0,5,2,1,0,1,0,1
20260503-M-Madrid_Masters-F-Jannik_Sinner-Alexander_Zverev,Alexander Zverev,4,13,7,1,3,0,5,0,0,0,0,0,0
20260503-M-Madrid_Masters-F-Jannik_Sinner-Alexander_Zverev,Alexander Zverev,5,0,0,0,0,0,0,4,1,0,1,0,1
20260503-M-Madrid_Masters-F-Jannik_Sinner-Alexander_Zverev,Alexander Zverev,6,14,7,1,2,0,5,4,1,0,0,0,0
20260503-M-Madrid_Masters-F-Jannik_Sinner-Alexander_Zverev,Alexander Zverev,4d,7,4,1,0,0,2,0,0,0,0,0,0
20260503-M-Madrid_Masters-F-Jannik_Sinner-Alexander_Zverev,Alexander Zverev,4a,6,3,0,3,0,3,0,0,0,0,0,0
20260503-M-Madrid_Masters-F-Jannik_Sinner-Alexander_Zverev,Alexander Zverev,5d,0,0,0,0,0,0,2,0,0,0,0,0
20260503-M-Madrid_Masters-F-Jannik_Sinner-Alexander_Zverev,Alexander Zverev,5a,0,0,0,0,0,0,2,1,0,1,0,1
20260503-M-Madrid_Masters-F-Jannik_Sinner-Alexander_Zverev,Alexander Zverev,6d,7,4,1,1,0,3,4,1,0,0,0,0
20260503-M-Madrid_Masters-F-Jannik_Sinner-Alexander_Zverev,Alexander Zverev,6a,7,3,0,1,0,2,0,0,0,0,0,0
20260501-M-Madrid_Masters-SF-Arthur_Fils-Jannik_Sinner,Arthur Fils,d,16,10,1,3,0,5,16,8,0,0,0,3
20260501-M-Madrid_Masters-SF-Arthur_Fils-Jannik_Sinner,Arthur Fils,a,15,11,2,3,0,6,14,6,0,1,0,4
20260501-M-Madrid_Masters-SF-Arthur_Fils-Jannik_Sinner,Arthur Fils,4,20,13,1,3,0,6,11,4,0,0,0,3
20260501-M-Madrid_Masters-SF-Arthur_Fils-Jannik_Sinner,Arthur Fils,5,1,0,0,0,0,0,5,2,0,0,0,2
20260501-M-Madrid_Masters-SF-Arthur_Fils-Jannik_Sinner,Arthur Fils,6,10,8,2,3,0,5,14,8,0,1,0,2
20260501-M-Madrid_Masters-SF-Arthur_Fils-Jannik_Sinner,Arthur Fils,4d,11,7,0,2,0,3,2,1,0,0,0,1
20260501-M-Madrid_Masters-SF-Arthur_Fils-Jannik_Sinner,Arthur Fils,4a,9,6,1,1,0,3,9,3,0,0,0,2
20260501-M-Madrid_Masters-SF-Arthur_Fils-Jannik_Sinner,Arthur Fils,5d,0,0,0,0,0,0,2,1,0,0,0,1
20260501-M-Madrid_Masters-SF-Arthur_Fils-Jannik_Sinner,Arthur Fils,5a,1,0,0,0,0,0,3,1,0,0,0,1
20260501-M-Madrid_Masters-SF-Arthur_Fils-Jannik_Sinner,Arthur Fils,6d,5,3,1,1,0,2,12,6,0,0,0,1
20260501-M-Madrid_Masters-SF-Arthur_Fils-Jannik_Sinner,Arthur Fils,6a,5,5,1,2,0,3,2,2,0,1,0,1
20260501-M-Madrid_Masters-SF-Arthur_Fils-Jannik_Sinner,Jannik Sinner,d,13,11,2,4,0,7,13,9,0,1,0,5
20260501-M-Madrid_Masters-SF-Arthur_Fils-Jannik_Sinner,Jannik Sinner,a,11,10,2,2,0,5,9,6,0,1,0,4
20260501-M-Madrid_Masters-SF-Arthur_Fils-Jannik_Sinner,Jannik Sinner,4,14,13,2,2,0,6,10,8,0,2,0,4
20260501-M-Madrid_Masters-SF-Arthur_Fils-Jannik_Sinner,Jannik Sinner,5,0,0,0,0,0,0,2,1,0,0,0,1
20260501-M-Madrid_Masters-SF-Arthur_Fils-Jannik_Sinner,Jannik Sinner,6,10,8,2,4,0,6,10,6,0,0,0,4
20260501-M-Madrid_Masters-SF-Arthur_Fils-Jannik_Sinner,Jannik Sinner,4d,6,5,0,1,0,2,3,3,0,1,0,1
20260501-M-Madrid_Masters-SF-Arthur_Fils-Jannik_Sinner,Jannik Sinner,4a,8,8,2,1,0,4,7,5,0,1,0,3
20260501-M-Madrid_Masters-SF-Arthur_Fils-Jannik_Sinner,Jannik Sinner,5a,0,0,0,0,0,0,2,1,0,0,0,1
20260501-M-Madrid_Masters-SF-Arthur_Fils-Jannik_Sinner,Jannik Sinner,6d,7,6,2,3,0,5,10,6,0,0,0,4
20260501-M-Madrid_Masters-SF-Arthur_Fils-Jannik_Sinner,Jannik Sinner,6a,3,2,0,1,0,1,0,0,0,0,0,0
20260430-M-Madrid_Masters-QF-Alexander_Zverev-Flavio_Cobolli,Alexander Zverev,d,21,19,7,0,2,11,7,4,0,0,1,2
20260430-M-Madrid_Masters-QF-Alexander_Zverev-Flavio_Cobolli,Alexander Zverev,a,18,13,5,0,3,10,6,2,0,0,1,1
20260430-M-Madrid_Masters-QF-Alexander_Zverev-Flavio_Cobolli,Alexander Zverev,4,19,16,5,0,1,9,3,1,0,0,0,0
20260430-M-Madrid_Masters-QF-Alexander_Zverev-Flavio_Cobolli,Alexander Zverev,5,0,0,0,0,0,0,5,1,0,0,0,0
20260430-M-Madrid_Masters-QF-Alexander_Zverev-Flavio_Cobolli,Alexander Zverev,6,20,16,7,0,4,12,5,4,0,0,2,3
20260430-M-Madrid_Masters-QF-Alexander_Zverev-Flavio_Cobolli,Alexander Zverev,4d,10,9,3,0,0,4,0,0,0,0,0,0
20260430-M-Madrid_Masters-QF-Alexander_Zverev-Flavio_Cobolli,Alexander Zverev,4a,9,7,2,0,1,5,3,1,0,0,0,0
20260430-M-Madrid_Masters-QF-Alexander_Zverev-Flavio_Cobolli,Alexander Zverev,5d,0,0,0,0,0,0,4,1,0,0,0,0
20260430-M-Madrid_Masters-QF-Alexander_Zverev-Flavio_Cobolli,Alexander Zverev,5a,0,0,0,0,0,0,1,0,0,0,0,0
20260430-M-Madrid_Masters-QF-Alexander_Zverev-Flavio_Cobolli,Alexander Zverev,6d,11,10,4,0,2,7,3,3,0,0,1,2
20260430-M-Madrid_Masters-QF-Alexander_Zverev-Flavio_Cobolli,Alexander Zverev,6a,9,6,3,0,2,5,2,1,0,0,1,1
20260430-M-Madrid_Masters-QF-Alexander_Zverev-Flavio_Cobolli,Flavio Cobolli,d,20,7,1,0,3,4,11,5,0,0,0,0
20260430-M-Madrid_Masters-QF-Alexander_Zverev-Flavio_Cobolli,Flavio Cobolli,a,15,10,0,0,4,5,16,11,0,0,0,3
20260430-M-Madrid_Masters-QF-Alexander_Zverev-Flavio_Cobolli,Flavio Cobolli,4,21,11,0,0,5,6,15,10,0,0,0,2
20260430-M-Madrid_Masters-QF-Alexander_Zverev-Flavio_Cobolli,Flavio Cobolli,5,0,0,0,0,0,0,8,4,0,0,0,1
20260430-M-Madrid_Masters-QF-Alexander_Zverev-Flavio_Cobolli,Flavio Cobolli,6,14,6,1,0,2,3,4,2,0,0,0,0
20260430-M-Madrid_Masters-QF-Alexander_Zverev-Flavio_Cobolli,Flavio Cobolli,4d,10,3,0,0,2,2,2,1,0,0,0,0
20260430-M-Madrid_Masters-QF-Alexander_Zverev-Flavio_Cobolli,Flavio Cobolli,4a,11,8,0,0,3,4,13,9,0,0,0,2
20260430-M-Madrid_Masters-QF-Alexander_Zverev-Flavio_Cobolli,Flavio Cobolli,5d,0,0,0,0,0,0,6,3,0,0,0,0
20260430-M-Madrid_Masters-QF-Alexander_Zverev-Flavio_Cobolli,Flavio Cobolli,5a,0,0,0,0,0,0,2,1,0,0,0,1
20260430-M-Madrid_Masters-QF-Alexander_Zverev-Flavio_Cobolli,Flavio Cobolli,6d,10,4,1,0,1,2,3,1,0,0,0,0
20260430-M-Madrid_Masters-QF-Alexander_Zverev-Flavio_Cobolli,Flavio Cobolli,6a,4,2,0,0,1,1,1,1,0,0,0,0
20260429-M-Madrid_Masters-QF-Rafael_Jodar-Jannik_Sinner,Rafael Jodar,d,24,13,2,3,0,7,14,7,0,0,0,3
20260429-M-Madrid_Masters-QF-Rafael_Jodar-Jannik_Sinner,Rafael Jodar,a,25,17,3,4,0,10,10,4,0,0,0,1
20260429-M-Madrid_Masters-QF-Rafael_Jodar-Jannik_Sinner,Rafael Jodar,4,29,20,3,4,0,11,6,2,0,0,0,1
20260429-M-Madrid_Masters-QF-Rafael_Jodar-Jannik_Sinner,Rafael Jodar,5,2,0,0,0,0,0,8,5,0,0,0,1
20260429-M-Madrid_Masters-QF-Rafael_Jodar-Jannik_Sinner,Rafael Jodar,6,18,10,2,3,0,6,10,4,0,0,0,2
20260429-M-Madrid_Masters-QF-Rafael_Jodar-Jannik_Sinner,Rafael Jodar,4d,13,8,1,2,0,4,4,2,0,0,0,1
20260429-M-Madrid_Masters-QF-Rafael_Jodar-Jannik_Sinner,Rafael Jodar,4a,16,12,2,2,0,7,2,0,0,0,0,0
20260429-M-Madrid_Masters-QF-Rafael_Jodar-Jannik_Sinner,Rafael Jodar,5d,0,0,0,0,0,0,6,4,0,0,0,1
20260429-M-Madrid_Masters-QF-Rafael_Jodar-Jannik_Sinner,Rafael Jodar,5a,2,0,0,0,0,0,2,1,0,0,0,0
20260429-M-Madrid_Masters-QF-Rafael_Jodar-Jannik_Sinner,Rafael Jodar,6d,11,5,1,1,0,3,4,1,0,0,0,1
20260429-M-Madrid_Masters-QF-Rafael_Jodar-Jannik_Sinner,Rafael Jodar,6a,7,5,1,2,0,3,6,3,0,0,0,1
20260429-M-Madrid_Masters-QF-Rafael_Jodar-Jannik_Sinner,Jannik Sinner,d,28,22,2,8,0,15,13,8,0,0,0,2
20260429-M-Madrid_Masters-QF-Rafael_Jodar-Jannik_Sinner,Jannik Sinner,a,23,15,3,4,0,9,14,9,1,0,0,4
20260429-M-Madrid_Masters-QF-Rafael_Jodar-Jannik_Sinner,Jannik Sinner,4,28,17,3,3,0,9,15,12,1,0,0,5
20260429-M-Madrid_Masters-QF-Rafael_Jodar-Jannik_Sinner,Jannik Sinner,5,0,0,0,0,0,0,5,2,0,0,0,1
20260429-M-Madrid_Masters-QF-Rafael_Jodar-Jannik_Sinner,Jannik Sinner,6,23,20,2,9,0,15,7,3,0,0,0,0
20260429-M-Madrid_Masters-QF-Rafael_Jodar-Jannik_Sinner,Jannik Sinner,4d,14,9,2,1,0,5,5,5,0,0,0,2
20260429-M-Madrid_Masters-QF-Rafael_Jodar-Jannik_Sinner,Jannik Sinner,4a,14,8,1,2,0,4,10,7,1,0,0,3
20260429-M-Madrid_Masters-QF-Rafael_Jodar-Jannik_Sinner,Jannik Sinner,5d,0,0,0,0,0,0,2,0,0,0,0,0
20260429-M-Madrid_Masters-QF-Rafael_Jodar-Jannik_Sinner,Jannik Sinner,5a,0,0,0,0,0,0,3,2,0,0,0,1
20260429-M-Madrid_Masters-QF-Rafael_Jodar-Jannik_Sinner,Jannik Sinner,6d,14,13,0,7,0,10,6,3,0,0,0,0
20260429-M-Madrid_Masters-QF-Rafael_Jodar-Jannik_Sinner,Jannik Sinner,6a,9,7,2,2,0,5,1,0,0,0,0,0
20260429-M-Madrid_Masters-QF-Arthur_Fils-Jiri_Lehecka,Arthur Fils,d,19,17,1,7,0,11,8,6,0,1,0,3
20260429-M-Madrid_Masters-QF-Arthur_Fils-Jiri_Lehecka,Arthur Fils,a,16,13,1,4,0,7,10,4,0,0,0,2
20260429-M-Madrid_Masters-QF-Arthur_Fils-Jiri_Lehecka,Arthur Fils,4,19,17,2,7,0,12,11,5,0,0,0,3
20260429-M-Madrid_Masters-QF-Arthur_Fils-Jiri_Lehecka,Arthur Fils,5,0,0,0,0,0,0,3,3,0,1,0,2
20260429-M-Madrid_Masters-QF-Arthur_Fils-Jiri_Lehecka,Arthur Fils,6,16,13,0,4,0,6,4,2,0,0,0,0
20260429-M-Madrid_Masters-QF-Arthur_Fils-Jiri_Lehecka,Arthur Fils,4d,10,9,1,5,0,7,1,1,0,0,0,1
20260429-M-Madrid_Masters-QF-Arthur_Fils-Jiri_Lehecka,Arthur Fils,4a,9,8,1,2,0,5,10,4,0,0,0,2
20260429-M-Madrid_Masters-QF-Arthur_Fils-Jiri_Lehecka,Arthur Fils,5d,0,0,0,0,0,0,3,3,0,1,0,2
20260429-M-Madrid_Masters-QF-Arthur_Fils-Jiri_Lehecka,Arthur Fils,6d,9,8,0,2,0,4,4,2,0,0,0,0
20260429-M-Madrid_Masters-QF-Arthur_Fils-Jiri_Lehecka,Arthur Fils,6a,7,5,0,2,0,2,0,0,0,0,0,0
20260429-M-Madrid_Masters-QF-Arthur_Fils-Jiri_Lehecka,Jiri Lehecka,d,19,14,3,4,0,12,8,5,0,0,0,0
20260429-M-Madrid_Masters-QF-Arthur_Fils-Jiri_Lehecka,Jiri Lehecka,a,20,11,3,4,0,8,5,4,0,0,0,1
20260429-M-Madrid_Masters-QF-Arthur_Fils-Jiri_Lehecka,Jiri Lehecka,4,19,11,1,3,0,6,7,5,0,0,0,1
20260429-M-Madrid_Masters-QF-Arthur_Fils-Jiri_Lehecka,Jiri Lehecka,5,2,2,0,1,0,2,0,0,0,0,0,0
20260429-M-Madrid_Masters-QF-Arthur_Fils-Jiri_Lehecka,Jiri Lehecka,6,18,12,5,4,0,12,6,4,0,0,0,0
20260429-M-Madrid_Masters-QF-Arthur_Fils-Jiri_Lehecka,Jiri Lehecka,4d,7,4,0,1,0,2,2,1,0,0,0,0
20260429-M-Madrid_Masters-QF-Arthur_Fils-Jiri_Lehecka,Jiri Lehecka,4a,12,7,1,2,0,4,5,4,0,0,0,1
20260429-M-Madrid_Masters-QF-Arthur_Fils-Jiri_Lehecka,Jiri Lehecka,5d,1,1,0,0,0,1,0,0,0,0,0,0
20260429-M-Madrid_Masters-QF-Arthur_Fils-Jiri_Lehecka,Jiri Lehecka,5a,1,1,0,1,0,1,0,0,0,0,0,0
